"","x"
"2974","ENSG00000263083"
"2975","ENSG00000238289"
"2976","ENSG00000261308"
"2977","ENSG00000215030"
"2978","ENSG00000213967"
"2979","ENSG00000011332"
"2980","ENSG00000248923"
"2981","ENSG00000009724"
"2982","ENSG00000129244"
"2983","ENSG00000078053"
"2984","ENSG00000204936"
"2985","ENSG00000232630"
"2986","ENSG00000181143"
"2987","ENSG00000237988"
"2988","ENSG00000148704"
"2989","ENSG00000161103"
"2990","ENSG00000233757"
"2991","ENSG00000270846"
"2992","ENSG00000221888"
"2993","ENSG00000147174"
"2994","ENSG00000124215"
"2995","ENSG00000176798"
"2996","ENSG00000282978"
"2997","ENSG00000177212"
"2998","ENSG00000211863"
"2999","ENSG00000151917"
"3000","ENSG00000112232"
"3001","ENSG00000211789"
"3002","ENSG00000173227"
"3003","ENSG00000258732"
"3004","ENSG00000215146"
"3005","ENSG00000211882"
"3006","ENSG00000132141"
"3007","ENSG00000042304"
"3008","ENSG00000151704"
"3009","ENSG00000124507"
"3010","ENSG00000174450"
"3011","ENSG00000139200"
"3012","ENSG00000185873"
"3013","ENSG00000159708"
"3014","ENSG00000143502"
"3015","ENSG00000261377"
"3016","ENSG00000185112"
"3017","ENSG00000285497"
"3018","ENSG00000255445"
"3019","ENSG00000163576"
"3020","ENSG00000184221"
"3021","ENSG00000201413"
"3022","ENSG00000236894"
"3023","ENSG00000104722"
"3024","ENSG00000229496"
"3025","ENSG00000115194"
"3026","ENSG00000203730"
"3027","ENSG00000271974"
"3028","ENSG00000277322"
"3029","ENSG00000205044"
"3030","ENSG00000237788"
"3031","ENSG00000164037"
"3032","ENSG00000250539"
"3033","ENSG00000077616"
"3034","ENSG00000285516"
"3035","ENSG00000182308"
"3036","ENSG00000063015"
"3037","ENSG00000223602"
"3038","ENSG00000151655"
"3039","ENSG00000171587"
"3040","ENSG00000123201"
"3041","ENSG00000228029"
"3042","ENSG00000251544"
"3043","ENSG00000008196"
"3044","ENSG00000213411"
"3045","ENSG00000281766"
"3046","ENSG00000278377"
"3047","ENSG00000174628"
"3048","ENSG00000119242"
"3049","ENSG00000223549"
"3050","ENSG00000228435"
"3051","ENSG00000089169"
"3052","ENSG00000234814"
"3053","ENSG00000258632"
"3054","ENSG00000206285"
"3055","ENSG00000183873"
"3056","ENSG00000282989"
"3057","ENSG00000166206"
"3058","ENSG00000230604"
"3059","ENSG00000197882"
"3060","ENSG00000248302"
"3061","ENSG00000240704"
"3062","ENSG00000211861"
"3063","ENSG00000249089"
"3064","ENSG00000281617"
"3065","ENSG00000112499"
"3066","ENSG00000230847"
"3067","ENSG00000089225"
"3068","ENSG00000196361"
"3069","ENSG00000187862"
"3070","ENSG00000134812"
"3071","ENSG00000228177"
"3072","ENSG00000281922"
"3073","ENSG00000204439"
"3074","ENSG00000218730"
"3075","ENSG00000118690"
"3076","ENSG00000167751"
"3077","ENSG00000128683"
"3078","ENSG00000278616"
"3079","ENSG00000158428"
"3080","ENSG00000254811"
"3081","ENSG00000213744"
"3082","ENSG00000167619"
"3083","ENSG00000173699"
"3084","ENSG00000078900"
"3085","ENSG00000277816"
"3086","ENSG00000206177"
"3087","ENSG00000110427"
"3088","ENSG00000211859"
"3089","ENSG00000244703"
"3090","ENSG00000198520"
"3091","ENSG00000116819"
"3092","ENSG00000235008"
"3093","ENSG00000234718"
"3094","ENSG00000171217"
"3095","ENSG00000242457"
"3096","ENSG00000230718"
"3097","ENSG00000236252"
"3098","ENSG00000231247"
"3099","ENSG00000204701"
"3100","ENSG00000242525"
"3101","ENSG00000170967"
"3102","ENSG00000224892"
"3103","ENSG00000205592"
"3104","ENSG00000185031"
"3105","ENSG00000101746"
"3106","ENSG00000273884"
"3107","ENSG00000278046"
"3108","ENSG00000257473"
"3109","ENSG00000188039"
"3110","ENSG00000234065"
"3111","ENSG00000211873"
"3112","ENSG00000211856"
"3113","ENSG00000198967"
"3114","ENSG00000101901"
"3115","ENSG00000233836"
"3116","ENSG00000236567"
"3117","ENSG00000158555"
"3118","ENSG00000206292"
"3119","ENSG00000270442"
"3120","ENSG00000034053"
"3121","ENSG00000229097"
"3122","ENSG00000228430"
"3123","ENSG00000265798"
"3124","ENSG00000237770"
"3125","ENSG00000276362"
"3126","ENSG00000161270"
"3127","ENSG00000103044"
"3128","ENSG00000225423"
"3129","ENSG00000228278"
"3130","ENSG00000275962"
"3131","ENSG00000266733"
"3132","ENSG00000097046"
"3133","ENSG00000260903"
"3134","ENSG00000258991"
"3135","ENSG00000174453"
"3136","ENSG00000180332"
"3137","ENSG00000211850"
"3138","ENSG00000154099"
"3139","ENSG00000276058"
"3140","ENSG00000284776"
"3141","ENSG00000185664"
"3142","ENSG00000104918"
"3143","ENSG00000282319"
"3144","ENSG00000229859"
"3145","ENSG00000124260"
"3146","ENSG00000124818"
"3147","ENSG00000159871"
"3148","ENSG00000211803"
"3149","ENSG00000142920"
"3150","ENSG00000206281"
"3151","ENSG00000233122"
"3152","ENSG00000196240"
"3153","ENSG00000243024"
"3154","ENSG00000243813"
"3155","ENSG00000073464"
"3156","ENSG00000271257"
"3157","ENSG00000256870"
"3158","ENSG00000166676"
"3159","ENSG00000276175"
"3160","ENSG00000249072"
"3161","ENSG00000188501"
"3162","ENSG00000197168"
"3163","ENSG00000144893"
"3164","ENSG00000185385"
"3165","ENSG00000215354"
"3166","ENSG00000236478"
"3167","ENSG00000232569"
"3168","ENSG00000139675"
"3169","ENSG00000237517"
"3170","ENSG00000217231"
"3171","ENSG00000181215"
"3172","ENSG00000121743"
"3173","ENSG00000254272"
"3174","ENSG00000141485"
"3175","ENSG00000134115"
"3176","ENSG00000185885"
"3177","ENSG00000146070"
"3178","ENSG00000211855"
"3179","ENSG00000225036"
"3180","ENSG00000185115"
"3181","ENSG00000115423"
"3182","ENSG00000276240"
"3183","ENSG00000242134"
"3184","ENSG00000187950"
"3185","ENSG00000203734"
"3186","ENSG00000104888"
"3187","ENSG00000042832"
"3188","ENSG00000235299"
"3189","ENSG00000244617"
"3190","ENSG00000146166"
"3191","ENSG00000184330"
"3192","ENSG00000248340"
"3193","ENSG00000259658"
"3194","ENSG00000226789"
"3195","ENSG00000158352"
"3196","ENSG00000159860"
"3197","ENSG00000197641"
"3198","ENSG00000268861"
"3199","ENSG00000270906"
"3200","ENSG00000101204"
"3201","ENSG00000211794"
"3202","ENSG00000224859"
"3203","ENSG00000227948"
"3204","ENSG00000211851"
"3205","ENSG00000150676"
"3206","ENSG00000283683"
"3207","ENSG00000255974"
"3208","ENSG00000092200"
"3209","ENSG00000148513"
"3210","ENSG00000180999"
"3211","ENSG00000154548"
"3212","ENSG00000225338"
"3213","ENSG00000178568"
"3214","ENSG00000166862"
"3215","ENSG00000240395"
"3216","ENSG00000211844"
"3217","ENSG00000149452"
"3218","ENSG00000226003"
"3219","ENSG00000254595"
"3220","ENSG00000233231"
"3221","ENSG00000132681"
"3222","ENSG00000267648"
"3223","ENSG00000284484"
"3224","ENSG00000277422"
"3225","ENSG00000239605"
"3226","ENSG00000073150"
"3227","ENSG00000156127"
"3228","ENSG00000185313"
"3229","ENSG00000161652"
"3230","ENSG00000226928"
"3231","ENSG00000258966"
"3232","ENSG00000275875"
"3233","ENSG00000230638"
"3234","ENSG00000214929"
"3235","ENSG00000213731"
"3236","ENSG00000228076"
"3237","ENSG00000165970"
"3238","ENSG00000187172"
"3239","ENSG00000233491"
"3240","ENSG00000241721"
"3241","ENSG00000242352"
"3242","ENSG00000211802"
"3243","ENSG00000241106"
"3244","ENSG00000186124"
"3245","ENSG00000229183"
"3246","ENSG00000063127"
"3247","ENSG00000145107"
"3248","ENSG00000182518"
"3249","ENSG00000163646"
"3250","ENSG00000139714"
"3251","ENSG00000285371"
"3252","ENSG00000223820"
"3253","ENSG00000282866"
"3254","ENSG00000089505"
"3255","ENSG00000255275"
"3256","ENSG00000232022"
"3257","ENSG00000135902"
"3258","ENSG00000257802"
"3259","ENSG00000105948"
"3260","ENSG00000165478"
"3261","ENSG00000178162"
"3262","ENSG00000230528"
"3263","ENSG00000227413"
"3264","ENSG00000117400"
"3265","ENSG00000250026"
"3266","ENSG00000219926"
"3267","ENSG00000171811"
"3268","ENSG00000140798"
"3269","ENSG00000211821"
"3270","ENSG00000105370"
"3271","ENSG00000229006"
"3272","ENSG00000189357"
"3273","ENSG00000206237"
"3274","ENSG00000206302"
"3275","ENSG00000235193"
"3276","ENSG00000204815"
"3277","ENSG00000236254"
"3278","ENSG00000122728"
"3279","ENSG00000275647"
"3280","ENSG00000160471"
"3281","ENSG00000120251"
"3282","ENSG00000088726"
"3283","ENSG00000145194"
"3284","ENSG00000134668"
"3285","ENSG00000231512"
"3286","ENSG00000186732"
"3287","ENSG00000244229"
"3288","ENSG00000243742"
"3289","ENSG00000224751"
"3290","ENSG00000202430"
"3291","ENSG00000275051"
"3292","ENSG00000241945"
"3293","ENSG00000268153"
"3294","ENSG00000174564"
"3295","ENSG00000214552"
"3296","ENSG00000276710"
"3297","ENSG00000214694"
"3298","ENSG00000234751"
"3299","ENSG00000249693"
"3300","ENSG00000278666"
"3301","ENSG00000176510"
"3302","ENSG00000285252"
"3303","ENSG00000176584"
"3304","ENSG00000230246"
"3305","ENSG00000189068"
"3306","ENSG00000213139"
"3307","ENSG00000109163"
"3308","ENSG00000205420"
"3309","ENSG00000236138"
"3310","ENSG00000149742"
"3311","ENSG00000211885"
"3312","ENSG00000179934"
"3313","ENSG00000240247"
"3314","ENSG00000167393"
"3315","ENSG00000114547"
"3316","ENSG00000234383"
"3317","ENSG00000211801"
"3318","ENSG00000122012"
"3319","ENSG00000127928"
"3320","ENSG00000081248"
"3321","ENSG00000260220"
"3322","ENSG00000185559"
"3323","ENSG00000176083"
"3324","ENSG00000164669"
"3325","ENSG00000197891"
"3326","ENSG00000206043"
"3327","ENSG00000123810"
"3328","ENSG00000158482"
"3329","ENSG00000205976"
"3330","ENSG00000035720"
"3331","ENSG00000088538"
"3332","ENSG00000167798"
"3333","ENSG00000241136"
"3334","ENSG00000158477"
"3335","ENSG00000241104"
"3336","ENSG00000211846"
"3337","ENSG00000144908"
"3338","ENSG00000115507"
"3339","ENSG00000244071"
"3340","ENSG00000178279"
"3341","ENSG00000265531"
"3342","ENSG00000111405"
"3343","ENSG00000244730"
"3344","ENSG00000144285"
"3345","ENSG00000266302"
"3346","ENSG00000099365"
"3347","ENSG00000241511"
"3348","ENSG00000165521"
"3349","ENSG00000198104"
"3350","ENSG00000240280"
"3351","ENSG00000171517"
"3352","ENSG00000159337"
"3353","ENSG00000178222"
"3354","ENSG00000224706"
"3355","ENSG00000270878"
"3356","ENSG00000260286"
"3357","ENSG00000173262"
"3358","ENSG00000227780"
"3359","ENSG00000229253"
"3360","ENSG00000006377"
"3361","ENSG00000239503"
"3362","ENSG00000241935"
"3363","ENSG00000152284"
"3364","ENSG00000271022"
"3365","ENSG00000204657"
"3366","ENSG00000242948"
"3367","ENSG00000105641"
"3368","ENSG00000236900"
"3369","ENSG00000265916"
"3370","ENSG00000133962"
"3371","ENSG00000260784"
"3372","ENSG00000243753"
"3373","ENSG00000271582"
"3374","ENSG00000111783"
"3375","ENSG00000185372"
"3376","ENSG00000189182"
"3377","ENSG00000196218"
"3378","ENSG00000144681"
"3379","ENSG00000270316"
"3380","ENSG00000237711"
"3381","ENSG00000244301"
"3382","ENSG00000204221"
"3383","ENSG00000226916"
"3384","ENSG00000238236"
"3385","ENSG00000282918"
"3386","ENSG00000158813"
"3387","ENSG00000162591"
"3388","ENSG00000271005"
"3389","ENSG00000175449"
"3390","ENSG00000152670"
"3391","ENSG00000123360"
"3392","ENSG00000119737"
"3393","ENSG00000142549"
"3394","ENSG00000223973"
"3395","ENSG00000135439"
"3396","ENSG00000188340"
"3397","ENSG00000138769"
"3398","ENSG00000137673"
"3399","ENSG00000211886"
"3400","ENSG00000270390"
"3401","ENSG00000136449"
"3402","ENSG00000250651"
"3403","ENSG00000218502"
"3404","ENSG00000179388"
"3405","ENSG00000230531"
"3406","ENSG00000284862"
"3407","ENSG00000183166"
"3408","ENSG00000077327"
"3409","ENSG00000118997"
"3410","ENSG00000198452"
"3411","ENSG00000103355"
"3412","ENSG00000281283"
"3413","ENSG00000186081"
"3414","ENSG00000248746"
"3415","ENSG00000283050"
"3416","ENSG00000105697"
"3417","ENSG00000144847"
"3418","ENSG00000217512"
"3419","ENSG00000107018"
"3420","ENSG00000125510"
"3421","ENSG00000273554"
"3422","ENSG00000182348"
"3423","ENSG00000268521"
"3424","ENSG00000197385"
"3425","ENSG00000188282"
"3426","ENSG00000065371"
"3427","ENSG00000223922"
"3428","ENSG00000174844"
"3429","ENSG00000261949"
"3430","ENSG00000234358"
"3431","ENSG00000165972"
"3432","ENSG00000266885"
"3433","ENSG00000196876"
"3434","ENSG00000275339"
"3435","ENSG00000160318"
"3436","ENSG00000269590"
"3437","ENSG00000196832"
"3438","ENSG00000250826"
"3439","ENSG00000147234"
"3440","ENSG00000007372"
"3441","ENSG00000155269"
"3442","ENSG00000256222"
"3443","ENSG00000270402"
"3444","ENSG00000233932"
"3445","ENSG00000221843"
"3446","ENSG00000174502"
"3447","ENSG00000278513"
"3448","ENSG00000187871"
"3449","ENSG00000187918"
"3450","ENSG00000249978"
"3451","ENSG00000075891"
"3452","ENSG00000081985"
"3453","ENSG00000182557"
"3454","ENSG00000173988"
"3455","ENSG00000230069"
"3456","ENSG00000171195"
"3457","ENSG00000269891"
"3458","ENSG00000179399"
"3459","ENSG00000232915"
"3460","ENSG00000285566"
"3461","ENSG00000164935"
"3462","ENSG00000278275"
"3463","ENSG00000262980"
"3464","ENSG00000226807"
"3465","ENSG00000260610"
"3466","ENSG00000164434"
"3467","ENSG00000178965"
"3468","ENSG00000147724"
"3469","ENSG00000283399"
"3470","ENSG00000285351"
"3471","ENSG00000271428"
"3472","ENSG00000234934"
"3473","ENSG00000182783"
"3474","ENSG00000215559"
"3475","ENSG00000268279"
"3476","ENSG00000113905"
"3477","ENSG00000007174"
"3478","ENSG00000226429"
"3479","ENSG00000251340"
"3480","ENSG00000275969"
"3481","ENSG00000221826"
"3482","ENSG00000277349"
"3483","ENSG00000272494"
"3484","ENSG00000283361"
"3485","ENSG00000230946"
"3486","ENSG00000140538"
"3487","ENSG00000248568"
"3488","ENSG00000232196"
"3489","ENSG00000009709"
"3490","ENSG00000280709"
"3491","ENSG00000234939"
"3492","ENSG00000221866"
"3493","ENSG00000237135"
"3494","ENSG00000150275"
"3495","ENSG00000211800"
"3496","ENSG00000278780"
"3497","ENSG00000277531"
"3498","ENSG00000261936"
"3499","ENSG00000282537"
"3500","ENSG00000123307"
"3501","ENSG00000169856"
"3502","ENSG00000099937"
"3503","ENSG00000166035"
"3504","ENSG00000109101"
"3505","ENSG00000223972"
"3506","ENSG00000070915"
"3507","ENSG00000270554"
"3508","ENSG00000178732"
"3509","ENSG00000217083"
"3510","ENSG00000236956"
"3511","ENSG00000158089"
"3512","ENSG00000019186"
"3513","ENSG00000180777"
"3514","ENSG00000157680"
"3515","ENSG00000227268"
"3516","ENSG00000204918"
"3517","ENSG00000204919"
"3518","ENSG00000227151"
"3519","ENSG00000234278"
"3520","ENSG00000215867"
"3521","ENSG00000248375"
"3522","ENSG00000285147"
"3523","ENSG00000139572"
"3524","ENSG00000225872"
"3525","ENSG00000285444"
"3526","ENSG00000130287"
"3527","ENSG00000234514"
"3528","ENSG00000275592"
"3529","ENSG00000154589"
"3530","ENSG00000149305"
"3531","ENSG00000278661"
"3532","ENSG00000183638"
"3533","ENSG00000183122"
"3534","ENSG00000149654"
"3535","ENSG00000211841"
"3536","ENSG00000198807"
"3537","ENSG00000198768"
"3538","ENSG00000133454"
"3539","ENSG00000153930"
"3540","ENSG00000186143"
"3541","ENSG00000188582"
"3542","ENSG00000234429"
"3543","ENSG00000158525"
"3544","ENSG00000215262"
"3545","ENSG00000232125"
"3546","ENSG00000282771"
"3547","ENSG00000270296"
"3548","ENSG00000213693"
"3549","ENSG00000134258"
"3550","ENSG00000187997"
"3551","ENSG00000197616"
"3552","ENSG00000254785"
"3553","ENSG00000255221"
"3554","ENSG00000185640"
"3555","ENSG00000267293"
"3556","ENSG00000279263"
"3557","ENSG00000228314"
"3558","ENSG00000095777"
"3559","ENSG00000269904"
"3560","ENSG00000224203"
"3561","ENSG00000107331"
"3562","ENSG00000266853"
"3563","ENSG00000240103"
"3564","ENSG00000225402"
"3565","ENSG00000173728"
"3566","ENSG00000249259"
"3567","ENSG00000259866"
"3568","ENSG00000248765"
"3569","ENSG00000244050"
"3570","ENSG00000112273"
"3571","ENSG00000255641"
"3572","ENSG00000249098"
"3573","ENSG00000137968"
"3574","ENSG00000175766"
"3575","ENSG00000241738"
"3576","ENSG00000128610"
"3577","ENSG00000156925"
"3578","ENSG00000113249"
"3579","ENSG00000226437"
"3580","ENSG00000185306"
"3581","ENSG00000281963"
"3582","ENSG00000274328"
"3583","ENSG00000203872"
"3584","ENSG00000275432"
"3585","ENSG00000101115"
"3586","ENSG00000184022"
"3587","ENSG00000179407"
"3588","ENSG00000259158"
"3589","ENSG00000182177"
"3590","ENSG00000157303"
"3591","ENSG00000278458"
"3592","ENSG00000186431"
"3593","ENSG00000275136"
"3594","ENSG00000275269"
"3595","ENSG00000275970"
"3596","ENSG00000276858"
"3597","ENSG00000276985"
"3598","ENSG00000283750"
"3599","ENSG00000283953"
"3600","ENSG00000284004"
"3601","ENSG00000284061"
"3602","ENSG00000284245"
"3603","ENSG00000078795"
"3604","ENSG00000260012"
"3605","ENSG00000164287"
"3606","ENSG00000225638"
"3607","ENSG00000278634"
"3608","ENSG00000164520"
"3609","ENSG00000214344"
"3610","ENSG00000236779"
"3611","ENSG00000268144"
"3612","ENSG00000160460"
"3613","ENSG00000105675"
"3614","ENSG00000176893"
"3615","ENSG00000211849"
"3616","ENSG00000206356"
"3617","ENSG00000069206"
"3618","ENSG00000157219"
"3619","ENSG00000186367"
"3620","ENSG00000105929"
"3621","ENSG00000248946"
"3622","ENSG00000284713"
"3623","ENSG00000285303"
"3624","ENSG00000115155"
"3625","ENSG00000130433"
"3626","ENSG00000276429"
"3627","ENSG00000197651"
"3628","ENSG00000180818"
"3629","ENSG00000211721"
"3630","ENSG00000277110"
"3631","ENSG00000081277"
"3632","ENSG00000167755"
"3633","ENSG00000183145"
"3634","ENSG00000235150"
"3635","ENSG00000211860"
"3636","ENSG00000211845"
"3637","ENSG00000257198"
"3638","ENSG00000236056"
"3639","ENSG00000248785"
"3640","ENSG00000004846"
"3641","ENSG00000171208"
"3642","ENSG00000283020"
"3643","ENSG00000229677"
"3644","ENSG00000278326"
"3645","ENSG00000181938"
"3646","ENSG00000248748"
"3647","ENSG00000144460"
"3648","ENSG00000214711"
"3649","ENSG00000073282"
"3650","ENSG00000264006"
"3651","ENSG00000240563"
"3652","ENSG00000254750"
"3653","ENSG00000266891"
"3654","ENSG00000224880"
"3655","ENSG00000225920"
"3656","ENSG00000166428"
"3657","ENSG00000277585"
"3658","ENSG00000196970"
"3659","ENSG00000236148"
"3660","ENSG00000184293"
"3661","ENSG00000267641"
"3662","ENSG00000229386"
"3663","ENSG00000263464"
"3664","ENSG00000261904"
"3665","ENSG00000258628"
"3666","ENSG00000161649"
"3667","ENSG00000255151"
"3668","ENSG00000116983"
"3669","ENSG00000137270"
"3670","ENSG00000268922"
"3671","ENSG00000184206"
"3672","ENSG00000226839"
"3673","ENSG00000278745"
"3674","ENSG00000283835"
"3675","ENSG00000124334"
"3676","ENSG00000255501"
"3677","ENSG00000171060"
"3678","ENSG00000258923"
"3679","ENSG00000249156"
"3680","ENSG00000198547"
"3681","ENSG00000171595"
"3682","ENSG00000167178"
"3683","ENSG00000163810"
"3684","ENSG00000281886"
"3685","ENSG00000259845"
"3686","ENSG00000214351"
"3687","ENSG00000255274"
"3688","ENSG00000229948"
"3689","ENSG00000089101"
"3690","ENSG00000185482"
"3691","ENSG00000211727"
"3692","ENSG00000055955"
"3693","ENSG00000258233"
"3694","ENSG00000188672"
"3695","ENSG00000235712"
"3696","ENSG00000241386"
"3697","ENSG00000138039"
"3698","ENSG00000235036"
"3699","ENSG00000232615"
"3700","ENSG00000272556"
"3701","ENSG00000266433"
"3702","ENSG00000225899"
"3703","ENSG00000224841"
"3704","ENSG00000228736"
"3705","ENSG00000237825"
"3706","ENSG00000150048"
"3707","ENSG00000228411"
"3708","ENSG00000187902"
"3709","ENSG00000172819"
"3710","ENSG00000164742"
"3711","ENSG00000237757"
"3712","ENSG00000234381"
"3713","ENSG00000206150"
"3714","ENSG00000276204"
"3715","ENSG00000259029"
"3716","ENSG00000217482"
"3717","ENSG00000176358"
"3718","ENSG00000100167"
"3719","ENSG00000181984"
"3720","ENSG00000235128"
"3721","ENSG00000196604"
"3722","ENSG00000152192"
"3723","ENSG00000282340"
"3724","ENSG00000109927"
"3725","ENSG00000163449"
"3726","ENSG00000136695"
"3727","ENSG00000277893"
"3728","ENSG00000168065"
"3729","ENSG00000137203"
"3730","ENSG00000283993"
"3731","ENSG00000284080"
"3732","ENSG00000284531"
"3733","ENSG00000250290"
"3734","ENSG00000164112"
"3735","ENSG00000232447"
"3736","ENSG00000155719"
"3737","ENSG00000143494"
"3738","ENSG00000154438"
"3739","ENSG00000166707"
"3740","ENSG00000138650"
"3741","ENSG00000108813"
"3742","ENSG00000269526"
"3743","ENSG00000267733"
"3744","ENSG00000181544"
"3745","ENSG00000171885"
"3746","ENSG00000183248"
"3747","ENSG00000261456"
"3748","ENSG00000253119"
"3749","ENSG00000229031"
"3750","ENSG00000239649"
"3751","ENSG00000170889"
"3752","ENSG00000224695"
"3753","ENSG00000226616"
"3754","ENSG00000270484"
"3755","ENSG00000159784"
"3756","ENSG00000124467"
"3757","ENSG00000225760"
"3758","ENSG00000205301"
"3759","ENSG00000270225"
"3760","ENSG00000170777"
"3761","ENSG00000077279"
"3762","ENSG00000163016"
"3763","ENSG00000259154"
"3764","ENSG00000228754"
"3765","ENSG00000238002"
"3766","ENSG00000142515"
"3767","ENSG00000180316"
"3768","ENSG00000283434"
"3769","ENSG00000213033"
"3770","ENSG00000211817"
"3771","ENSG00000137868"
"3772","ENSG00000101542"
"3773","ENSG00000250299"
"3774","ENSG00000236670"
