"","Correlation","Gene"
"7909",0.659427553061642,"PTRH2"
"7910",0.336584792872467,"SS18"
"7911",0.599910148456159,"TAF4B"
"7912",0.619962768695952,"AFG3L2"
"7913",-0.0963750934760892,"PRELID3A"
"7914",0.813261390386238,"IMPA2"
"7915",0.921349438044772,"GNAL"
"7916",0.885691030704834,"SLC39A6"
"7917",0.883032694930575,"RPRD1A"
"7918",0.729932172700854,"C18orf21"
"7919",0.941060968275595,"GALNT1"
"7920",0.484093008922261,"ASXL3"
"7921",-0.0393267288833352,"ADCYAP1"
"7922",0.607953817485894,"MEP1B"
"7924",0.515170143565139,"GAREM"
"7925",0.854793072611435,"ESCO1"
"7926",0.733287702554958,"OSBPL1A"
"7927",0.606590215686912,"GATA6"
"7928",0.901271582956,"GREB1L"
"7929",0.697983528323376,"C18orf8"
"7930",0.671115944168774,"PELP1"
"7931",0.959076707129573,"NPC1"
"7932",0.779259639076636,"SLC14A1"
"7933",0.837251785913791,"ARRB2"
"7934",0.803253276440294,"SLC13A5"
"7935",0.786777119583949,"ZMYND15"
"7936",0.430719971594028,"WRAP53"
"7937",0.535319689973316,"MINK1"
"7938",0.908897680074663,"SAT2"
"7939",0.604938046238542,"ASGR1"
"7940",0.456449492949701,"PIK3R5"
"7941",0.874313977138637,"TP53"
"7942",0.50079697977864,"CCDC40"
"7943",0.239980937253568,"ARHGDIA"
"7944",0.634113153058398,"TMC6"
"7945",0.946913837983336,"SLC16A3"
"7946",0.950103939726668,"CARD14"
"7947",0.866562097306132,"TTYH2"
"7948",0.391177084388665,"RAB40B"
"7949",0.784861388279969,"EIF4A3"
"7950",0.2375693969665,"CSNK1D"
"7951",0.777747283793042,"ANAPC11"
"7952",0.628951382775717,"TBCD"
"7953",0.770941743448638,"FN3KRP"
"7954",0.776586629348252,"NARF"
"7955",0.624918261454156,"RPTOR"
"7956",0.310125552831644,"FOXK2"
"7957",0.172769665924071,"TRIM65"
"7958",0.250076881835,"CBX8"
"7959",0.59280037443835,"SECTM1"
"7960",0.757664090174876,"RNF157"
"7961",0.655095424446692,"CEP131"
"7963",0.727579156100406,"WDR45B"
"7964",0.262546427350589,"CBX4"
"7965",0.474371514652141,"RNF165"
"7966",0.729617686422248,"DYM"
"7967",0.971780360288602,"MAPK4"
"7968",0.577377129956363,"ELAC1"
"7969",0.305354095172773,"MBD1"
"7970",0.627704401109806,"SMAD4"
"7971",0.550059235811121,"TNFRSF11A"
"7972",0.816020537207398,"ZCCHC2"
"7973",0.941483282329079,"FBXO15"
"7975",0.619130819128305,"PMAIP1"
"7976",0.668540882230391,"P3H4"
"7977",-0.0158392133228641,"NT5C3B"
"7978",0.686471625775559,"FAM134C"
"7979",0.68316047070918,"ERBB2"
"7980",0.800752714314872,"GRB7"
"7981",0.645709663984664,"MIEN1"
"7982",0.818086184188031,"PNMT"
"7984",-0.0463393284645857,"STAC2"
"7985",0.140843934792525,"IGFBP4"
"7986",0.940434803814332,"FKBP10"
"7987",0.78972695712036,"TXNL4A"
"7988",-0.0740840438254406,"CACNA1A"
"7989",0.671791176568134,"CTB-55O6.8"
"7990",0.835720320060252,"SAMD1"
"7991",0.430737832857667,"BRD4"
"7992",0.0613956413810042,"SLC39A3"
"7993",0.0487928951880212,"NFIC"
"7994",-0.207212101068426,"TPGS1"
"7995",0.93475872923588,"PLPP2"
"7996",0.584151155069196,"PRDM15"
"7997",0.734443577364062,"PFKL"
"7998",0.0966484118902978,"FEM1A"
"7999",0.620774352478146,"VAV1"
"8000",0.338970519954495,"MVB12A"
"8001",-0.0526315789473684,"CIB3"
"8002",0.339935660284974,"SH3GL1"
"8003",-0.0536847497205623,"DUS3L"
"8004",-0.354388634615212,"DPP9"
"8005",-0.0526315789473684,"DMRTC2"
"8006",0.395019493056393,"CCDC97"
"8007",0.404125998419045,"TMEM91"
"8008",0.768710190808415,"ZFP14"
"8009",0.314110201423548,"SIRT3"
"8010",0.739140042512996,"IFITM3"
"8011",0.337136591727759,"ATHL1"
"8012",0.608428475185436,"HUNK"
"8013",0.815016818921244,"COL6A1"
"8014",0.835287617172204,"IFNAR1"
"8015",0.874549069498519,"SOD1"
"8016",0.865144648360357,"COL6A2"
"8017",0.339977213840869,"SIK1"
"8018",-0.208184290099307,"DNMT3L"
"8019",0.935538770697926,"TRPM2"
"8020",0.451763659602023,"SCYL1"
"8021",0.784549077502059,"TMEM50B"
"8022",0.656900686009006,"APP"
"8023",0.800062117351907,"DOPEY2"
"8024",0.588919579498014,"URB1"
"8025",0.594776191347018,"AKT1"
"8026",0.611987088743849,"EMP3"
"8027",0.882621737009723,"SAE1"
"8028",0.478933364726229,"NTN5"
"8029",0.817415187241682,"LMTK3"
"8030",0.710442643246712,"GEMIN7"
"8031",0.864363846704371,"CBLC"
"8032",0.235002537925312,"WTIP"
"8033",0.556036690992654,"ADAMTS10"
"8034",0.561796121993386,"SLC6A3"
"8035",0.315535715153885,"RNPEPL1"
"8036",0.171333057133174,"CAPN10"
"8037",0.675574365199235,"MYO1F"
"8038",0.782235579721322,"ERVK3-1"
"8039",-0.148635206361774,"NLRP12"
"8040",-0.224031371832863,"CACNG8"
"8041",0.413794440735689,"ZNF787"
"8042",0.0296322093999804,"C19orf52"
"8043",0.425174128090333,"FBN3"
"8044",0.470663775583971,"CARM1"
"8045",0.373151121639188,"EVI5L"
"8046",0.981023592756654,"TM4SF5"
"8047",0.927392363548229,"SLC47A1"
"8048",0.800115193734352,"PSMB6"
"8049",-0.0721479105365822,"GPR32"
"8050",0.224730850662734,"SIGLEC10"
"8051",0.233394960740403,"ACPT"
"8053",0.542688065305374,"ZNF473"
"8054",0.247517794648938,"FAM71E1"
"8055",0.579668642860208,"RPS11"
"8057",0.868274064934254,"RPL13A"
"8058",0.173105734978204,"CTU1"
"8059",0.518867840693885,"NOSIP"
"8060",-0.121700327581555,"IGLON5"
"8061",0.857415736282523,"RCN3"
"8062",0.789520089567794,"ZNF614"
"8063",0.989425347614376,"SLC2A5"
"8064",0.70264404151036,"RERE"
"8065",0.585733383743618,"MMEL1"
"8066",0.0942038063407738,"CFAP74"
"8067",0.971289945795521,"PRDM16"
"8068",-0.0746291251030149,"CELA2A"
"8070",0.858034071241722,"FHAD1"
"8071",0.990477368445287,"PADI1"
"8072",0.794782290959866,"EPHA2"
"8073",0.689936378261651,"ARHGEF19"
"8074",0.89928225167671,"EFHD2"
"8075",0.425729020380855,"PEX14"
"8076",0.789654905064891,"PGD"
"8077",0.985163628378754,"MYOM3"
"8078",0.518880973460748,"SH3BGRL3"
"8079",0.987644396747978,"CNKSR1"
"8080",0.425291558690297,"RPL11"
"8081",0.776676092369846,"IL22RA1"
"8082",0.0666651875476464,"ZNF593"
"8083",0.373889709720751,"C1orf216"
"8084",0.787592423429035,"KIAA0319L"
"8085",0.281160342787001,"EVA1B"
"8087",0.433178911490121,"DMRTA2"
"8088",0.569546644014659,"PLK4"
"8089",0.704018029526662,"MAP3K6"
"8090",0.859620641452715,"FCN3"
"8091",0.156101160476952,"GPN2"
"8092",0.45073089453293,"SYTL1"
"8093",0.195117539651831,"WDTC1"
"8094",-0.088598245073565,"CELA3A"
"8095",0.332109841911332,"NBPF3"
"8096",0.874223346692731,"HSPG2"
"8097",0.674762054581189,"ITGB3BP"
"8098",0.530621422517853,"SERBP1"
"8099",0.653846187472353,"BCL10"
"8100",0.873032676688475,"CYR61"
"8101",0.447600172912792,"PRKACB"
"8102",0.383372098325769,"PIGK"
"8103",0.353133303734172,"TINAGL1"
"8104",0.63402053358503,"AZIN2"
"8105",0.832082366329328,"RPS8"
"8106",0.795778259539465,"KIF2C"
"8107",0.797304404044831,"PTPRF"
"8108",0.757391059889516,"BEST4"
"8109",0.333604430842007,"MOB3C"
"8110",0.691091758970082,"CYP4B1"
"8111",-0.0282297073373924,"TMEM61"
"8112",0.220415507511194,"DMRTB1"
"8113",0.836905544910888,"LMO4"
"8114",-0.0451448026571878,"SYPL2"
"8115",-0.173139964274716,"BARHL2"
"8116",0.524691009787775,"MTF2"
"8117",0.834451377018255,"SLC44A3"
"8118",0.898152078953043,"IGSF3"
"8119",0.84095567246837,"ZNF697"
"8120",0.683789277015446,"CTTNBP2NL"
"8121",0.688202987954976,"STRIP1"
"8122",1,"KCNA10"
"8123",0.669918321118781,"PSMA5"
"8125",0.529226424463555,"C1orf162"
"8126",0.361331759272434,"CD53"
"8127",0.993114622045088,"PROK1"
"8128",0.0627935849777792,"CELSR2"
"8129",0.623790123500408,"ITGA10"
"8130",0.56429223476325,"GPR161"
"8131",0.73498922654751,"ALDH9A1"
"8132",0.966988398225665,"ATP1B1"
"8133",0.915655311914937,"TIPRL"
"8134",0.759147681464534,"NME7"
"8135",0.864552832475693,"POGK"
"8136",0.889221962346263,"MPC2"
"8137",0.972895242800003,"CREG1"
"8138",0.590268995556313,"DCAF6"
"8139",0.994896978685483,"GPA33"
"8140",0.986968440641221,"RXRG"
"8141",-0.0959280572818458,"TBX19"
"8142",0.825513082918636,"UCK2"
"8143",0.929221653001626,"TMCO1"
"8144",0.310918855456229,"XCL1"
"8145",0.0321246283101618,"XCL2"
"8146",0.732549618149057,"POU2F1"
"8147",0.562562668065652,"MAEL"
"8148",0.432885874069373,"ILDR2"
"8149",0.925556541947962,"DPT"
"8150",0.930483018706311,"MGST3"
"8151",0.754150949458445,"ADCY10"
"8152",0.852430574716699,"RFWD2"
"8153",0.442639606102198,"PVRL4"
"8154",0.838418988772534,"UFC1"
"8155",0.758915270133048,"PPOX"
"8156",0.119331090567866,"FCGR2A"
"8157",0.928371181945028,"NUF2"
"8158",0.545959025152458,"RGS5"
"8159",0.724748504626186,"SDHC"
"8160",0.877856594402794,"PFDN2"
"8161",0.753734741473795,"NR1I3"
"8162",0.305041413826158,"USP21"
"8163",0.805082766952455,"F13B"
"8164",0.582926433319132,"PRCC"
"8165",0.833536988621018,"FCRL5"
"8166",0.470470916237805,"RRNAD1"
"8167",0.934660612354046,"MRPL24"
"8168",0.805065808098251,"PIGM"
"8169",0.446514724558597,"CASQ1"
"8170",0.346974259120217,"ISG20L2"
"8171",0.37173339528017,"CRABP2"
"8172",0.562056415606721,"HDGF"
"8173",0.393389496190998,"ABL2"
"8174",0.957105154634725,"XPR1"
"8175",0.920799321581809,"RGS16"
"8176",0.841697165809858,"TOR1AIP1"
"8178",0.629597308983677,"HMCN1"
"8179",0.683615941807291,"RGL1"
"8180",0.87471682238779,"LYPLAL1"
"8181",-0.0669640378327195,"LHX9"
"8182",0.764603092702148,"PRUNE"
"8183",0.632596246518758,"RORC"
"8184",0.904234509595446,"TUFT1"
"8185",0.726564542899163,"SF3B4"
"8186",0.911813209940507,"ECM1"
"8187",0.477226993260828,"ZNF687"
"8188",0.913842680669703,"TARS2"
"8189",0.838051503933543,"CGN"
"8190",0.737575420051269,"SNX27"
"8191",0.900004938923978,"SETDB1"
"8192",0.445721130822018,"ADAMTSL4"
"8193",0.712422173651036,"MCL1"
"8194",0.269357893653019,"CTSK"
"8195",0.778450522020045,"RFX5"
"8196",0.612418375150262,"PI4KB"
"8197",0.817449097096095,"PIP5K1A"
"8198",0.911161978857095,"ANP32E"
"8199",0.487107917567058,"FAM63A"
"8200",0.946210365134401,"ANXA9"
"8201",0.896111897472173,"SELENBP1"
"8202",0.941093058824463,"CERS2"
"8203",0.618493120500074,"ENSA"
"8204",0.617806698369812,"SEMA6C"
"8205",0.823567690772073,"MRPL9"
"8206",0.81183217972563,"ARNT"
"8207",0.666823268149673,"POGZ"
"8208",0.849929170132107,"C1orf56"
"8209",0.279575262144417,"OAZ3"
"8210",0.607188410658077,"HORMAD1"
"8211",0.811245780955439,"GOLPH3L"
"8212",0.265476143049814,"GABPB2"
"8213",0.46927076806833,"SYT14"
"8214",0.182580473149686,"KCNH1"
"8215",0.943604402164736,"DTL"
"8216",0.245834503587825,"DYRK3"
"8217",0.789433430745825,"EIF2D"
"8218",0.890967350255436,"INTS7"
"8219",0.547288676515653,"VASH2"
"8220",0.910989942796705,"TAF1A"
"8221",0.968117946891098,"SMYD2"
"8222",0.956132438898163,"SUSD4"
"8223",0.548995118579512,"DUSP10"
"8224",0.984904451638696,"HHIPL2"
"8225",0.725697052008757,"TP53BP2"
"8226",0.525850713930471,"ATP8B2"
"8227",-0.113197891376001,"FLG2"
"8229",0.669549154941884,"ADAM15"
"8230",0.839844260629443,"JTB"
"8231",0.323654167816731,"RAB13"
"8232",0.746040846793049,"S100A8"
"8233",0.885275777046237,"TPM3"
"8234",-0.190554559406304,"NUP210L"
"8235",0.728398107013654,"SNAPIN"
"8236",0.81951755844212,"SLC27A3"
"8238",0.804379315522512,"UBAP2L"
"8239",0.826556203610245,"SLC39A1"
"8240",0.934230760973042,"HAX1"
"8241",0.634491118263463,"CREB3L4"
"8242",0.888079006305956,"EFNA3"
"8243",0.980542065975253,"AQP10"
"8244",0.647692074414903,"KCNN3"
"8245",0.854916774704791,"C1orf43"
"8246",0.596551209697195,"GATAD2B"
"8247",0.881367019501322,"ILF2"
"8248",0.343040095548593,"RIT1"
"8249",0.725283801594883,"INTS3"
"8250",0.872250475104068,"PKLR"
"8251",0.127024134390602,"HCN3"
"8252",-0.147425242222275,"FLG"
"8253",0.804539923671955,"ACTA1"
"8254",0.944052399952156,"C1orf131"
"8255",0.789520678247887,"GALNT2"
"8256",0.926663925427773,"TTC13"
"8257",0.933905775429009,"SCCPDH"
"8258",0.461682048339096,"LYST"
"8259",0.898193456078512,"RP5-862P8.2"
"8260",0.725225431909013,"CEP170"
"8261",0.883186642291068,"ACP1"
"8262",0.759966407338376,"SNAP47"
"8263",0.712134195455425,"SRP9"
"8264",0.736372506778183,"NVL"
"8265",0.908170673964196,"SDE2"
"8266",0.917028796997544,"DEGS1"
"8267",0.676985493480393,"FBXO28"
"8268",0.825878978459088,"ARF1"
"8270",0.947745483398115,"CNIH4"
"8271",0.477453142490165,"ITPKB"
"8272",0.639711494743489,"GUK1"
"8273",0.787476548063673,"CDC42BPA"
"8275",0.466932775586992,"C1orf35"
"8276",0.96286964821201,"MBOAT2"
"8277",0.866544175725546,"PARP1"
"8278",0.850079081881263,"PSEN2"
"8279",0.677835364984592,"PYCR2"
"8280",0.949232512467303,"LBR"
"8281",-0.205124189095014,"WNT9A"
"8282",0.981998924878439,"EPHX1"
"8283",0.91166415329248,"REN"
"8284",0.669269520244116,"SOX13"
"8285",0.905008626105717,"ETNK2"
"8286",0.613456362804293,"PPFIA4"
"8287",0.41377922063923,"PLEKHA6"
"8288",0.673824803987346,"PTPN7"
"8289",0.99959873956973,"SYT2"
"8290",0.603409136435592,"ARL8A"
"8291",0.48061805808637,"OSR1"
"8292",0.707039978018301,"GDF7"
"8293",0.927731511727506,"PDIA6"
"8294",0.539541529152298,"RHOB"
"8295",0.011076296005915,"ATP6V1C2"
"8296",0.790986299167932,"HNRNPLL"
"8297",0.935966445515664,"GALM"
"8298",0.472223701143868,"CAMKMT"
"8299",0.877254826988519,"ABCG8"
"8300",0.881936948124489,"EML4"
"8301",0.635067847838932,"CALM2"
"8302",0.483485675359762,"CHAC2"
"8303",0.213820764801965,"RPS27A"
"8304",0.253860542597117,"WDPCP"
"8305",0.837686191731812,"VPS54"
"8306",0.488167462135815,"REG3G"
"8307",0.436563916212574,"ASXL2"
"8308",0.480057316190598,"ETAA1"
"8309",0.111362348381294,"SNRPG"
"8310",0.774913002846938,"ABHD1"
"8311",0.595714525695985,"MEIS1"
"8312",0.739787420033007,"CIAO1"
"8313",0.238627688266507,"ZNF514"
"8314",0.89841742949917,"SNRNP200"
"8315",0.805727543266291,"MRPS5"
"8316",0.257042327835742,"ANKRD53"
"8317",0.834500623521244,"TPRKB"
"8318",0.979032326587588,"NAT8"
"8319",0.602547524901073,"EXOC6B"
"8320",0.525000585945567,"SFXN5"
"8321",0.506501067641569,"TEX261"
"8322",0.972349168978089,"DQX1"
"8323",0.740813672007038,"DUSP11"
"8324",0.833801344284508,"ST6GAL2"
"8325",0.271931733731597,"NPHP1"
"8326",0.598346449556805,"MALL"
"8327",0.668056377418832,"THNSL2"
"8328",0.431202005455751,"RALB"
"8330",0.465487879401877,"TMEM177"
"8331",-0.1534020956097,"NT5DC4"
"8332",-0.211522065827191,"RABL2A"
"8333",0.855265884568237,"SLC20A1"
"8334",0.508840328859841,"FBLN7"
"8335",0.672062151685972,"ZC3H8"
"8336",0.177276965349646,"LIPT1"
"8337",-0.117193627251307,"CNGA3"
"8338",0.215245657547815,"FAHD2B"
"8340",0.802497814605547,"AFF3"
"8341",0.745948084616391,"UBXN4"
"8342",-0.0931554726681108,"NXPH2"
"8343",0.863516776344105,"SPOPL"
"8344",0.481597655206065,"THSD7B"
"8345",0.559717078549556,"GPR17"
"8346",0.54341293124767,"POLR2D"
"8347",0.749864449359413,"AMMECR1L"
"8348",-0.0827549012988042,"GALNT13"
"8349",0.845194006070645,"PKP4"
"8350",0.857545607769606,"SCN1A"
"8351",0.451011880161451,"SLC4A10"
"8352",0.663074140392023,"SCRN3"
"8353",0.855302097917786,"KIAA1715"
"8354",0.641536131345892,"ZNF385B"
"8355",-0.124878108210893,"TMEFF2"
"8356",0.898782702983962,"CDCA7"
"8358",0.733602943401215,"UBR3"
"8359",0.597414087144295,"PHOSPHO2"
"8360",0.879185209596475,"GULP1"
"8361",0.301045017254694,"FAM171B"
"8362",0.534525136554326,"HSPD1"
"8363",0.577767063732935,"CCDC150"
"8364",0.8847574048629,"METTL21A"
"8365",-0.146586889441064,"UNC80"
"8366",0.970452948321141,"PTH2R"
"8367",0.106676149412533,"CPO"
"8368",0.639198734221824,"NBEAL1"
"8369",0.432817945973814,"KANSL1L"
"8370",0.871187967232758,"SPAG16"
"8371",0.717533376620116,"ABCA12"
"8372",0.831840670367442,"SUMF1"
"8373",-0.12264442915953,"NYAP2"
"8374",0.650755415921515,"RHBDD1"
"8375",0.938005243761927,"ACKR3"
"8376",0.967940213674796,"TRPM8"
"8377",0.192100709085926,"HES6"
"8378",0.633992367058757,"ESPNL"
"8379",0.208889834068941,"ANKMY1"
"8380",0.615813781286934,"COPS7B"
"8381",0.469002803846369,"DIS3L2"
"8382",0.921403224724327,"CPNE9"
"8383",0.867596876751672,"FANCD2"
"8384",0.606816149153189,"TAMM41"
"8385",0.40552260881029,"VGLL4"
"8386",0.714676547179553,"RAB5A"
"8387",0.592775276738653,"FAM134A"
"8388",0.18595421468022,"CTDSP1"
"8389",0.862548820786412,"RQCD1"
"8390",0.640056896475198,"MARCH4"
"8391",0.63601859095773,"STK11IP"
"8392",0.623387416907472,"GMPPA"
"8393",0.898214238318488,"GRIP2"
"8394",0.758218838789714,"EAF1"
"8395",0.724697759882286,"CNTN4"
"8396",0.709630597620347,"DYNC1LI1"
"8397",0.625733950722331,"RBMS3"
"8399",0.647639670333113,"OSBPL10"
"8400",0.167777333973912,"POMGNT2"
"8401",0.762806577287561,"ACKR2"
"8402",0.566947032439045,"FAM198A"
"8403",0.703691526020764,"CSRNP1"
"8404",0.473678342072509,"SLC25A38"
"8405",0.857280939813683,"ITGA9"
"8406",0.99913931569771,"SLC22A14"
"8407",0.685114192576038,"GOLGA4"
"8408",0.617010939480687,"CTDSPL"
"8409",0.324735495645162,"STAC"
"8410",0.703716150103766,"IQSEC1"
"8411",0.689416188709281,"CAND2"
"8412",0.82229990574343,"RPL32"
"8413",0.942031167355937,"PTPRG"
"8414",0.05682193025531,"IL17RD"
"8415",0.491541940382721,"SHQ1"
"8416",0.481102482040848,"SLC25A26"
"8417",0.710495880845982,"UBA3"
"8418",0.583182196041046,"ARL6IP5"
"8419",0.485763227647437,"TMF1"
"8420",0.5921562522894,"LRIG1"
"8422",0.363162733528218,"LIMD1"
"8423",0.827230570711643,"ZNF660"
"8424",0.767356913515832,"NFKBIZ"
"8425",0.985280831285666,"COL8A1"
"8426",0.216142510315737,"NXPE3"
"8427",0.781977985882176,"ADGRG7"
"8428",0.90782305304572,"MYH15"
"8429",0.498514507028853,"PHLDB2"
"8430",0.764343370348317,"ABHD10"
"8431",-0.0721479105365824,"TAGLN3"
"8432",0.95243746745654,"PLA1A"
"8433",0.64412252351259,"RABL3"
"8434",0.414787169937579,"ADPRH"
"8436",0.728045116428254,"ATG3"
"8437",0.43688004500926,"NR1I2"
"8438",0.583745514021252,"BOC"
"8439",0.928996726910948,"SRPRB"
"8440",0.0222486065855931,"TMEM108"
"8441",0.918917620976019,"AGTR1"
"8442",0.102427423872896,"MED12L"
"8443",0.368538168181803,"EIF2A"
"8444",0.949352609847033,"ALDH1L1"
"8445",0.408911821359077,"OSBPL11"
"8446",0.798291728874914,"TRPC1"
"8447",0.884117107545449,"NCEH1"
"8449",0.456894862308495,"LPP"
"8450",0.754831899786866,"TMEM44"
"8451",0.641480755152447,"RUBCN"
"8452",0.37993423391611,"AMT"
"8453",0.604426881084975,"TCTA"
"8454",0.267260917071843,"NICN1"
"8456",0.710244686899358,"VPRBP"
"8457",0.895040323619933,"MANF"
"8458",-0.15936053161042,"CCDC39"
"8459",0.518292545952492,"STXBP5L"
"8460",-0.187683261115844,"EAF2"
"8461",0.191490629252738,"ILDR1"
"8462",0.878192737565353,"TM4SF19"
"8463",0.987210952713774,"MUC4"
"8464",0.511501177201972,"SLIT2"
"8465",0.196793684219911,"EIF2B5"
"8466",0.907690078935776,"AHSG"
"8467",0.708623762883364,"ECE2"
"8468",-0.0472437137046295,"VWA5B2"
"8469",0.222625492767709,"DGKQ"
"8470",0.795222717996768,"FIP1L1"
"8471",0.475891680209621,"SLC26A1"
"8472",0.697428830061525,"LYAR"
"8473",0.486930990507281,"CENPC"
"8475",0.798485336478027,"CORIN"
"8476",0.408686008639594,"ATP10D"
"8477",0.880654165079393,"OCIAD2"
"8478",-0.11990188065828,"SLC10A4"
"8479",0.337400388950943,"SLC10A6"
"8480",0.178938082614976,"SCD5"
"8481",0.958181986147124,"PLAC8"
"8482",0.569937494978445,"ENOPH1"
"8484",0.882240988913103,"GC"
"8485",0.23381991019345,"TRMT10A"
"8486",-0.0994123314853936,"KLHL8"
"8487",0.421651319022572,"SNCA"
"8488",0.617477114316081,"PYURF"
"8489",0.392680868798676,"TBCK"
"8490",0.879320492859636,"CAMK2D"
"8491",0.689868584868961,"CISD2"
"8492",0.611995744327894,"DDIT4L"
"8493",0.562795826593964,"ANK2"
"8494",0.478077529482286,"TIFA"
"8495",0.695498146512981,"SPATA5"
"8496",0.705617690057237,"FABP2"
"8497",0.953034622273814,"CCNA2"
"8498",0.324036469693985,"METTL14"
"8499",0.617598459529093,"USP53"
"8500",0.813164153685258,"SETD7"
"8501",0.534847744890692,"NAF1"
"8502",0.29560826458585,"MARCH1"
"8503",0.907994312403724,"SFRP2"
"8504",0.0502928259134216,"RPS3A"
"8505",-0.12280701754386,"RNF175"
"8506",0.613488188308084,"PDGFC"
"8507",0.708372133708218,"CBR4"
"8508",0.034985571427066,"GLRA3"
"8509",0.695961876283114,"CYP4V2"
"8510",-0.110259407696006,"ROPN1L"
"8511",0.691345879449013,"NDUFS6"
"8512",0.856079611908796,"MARCH6"
"8513",0.687894534325723,"NKD2"
"8514",0.165675577601572,"CDH18"
"8515",0.921883556529963,"ADAMTS16"
"8516",0.56078908227445,"SRD5A1"
"8517",0.832321762648398,"MYO10"
"8518",0.405202016972999,"FAM105A"
"8519",0.728693957242677,"RPL37"
"8520",0.965357687426183,"SKP2"
"8521",0.854958010113615,"OSMR"
"8522",0.895754359048204,"UGT3A1"
"8523",0.796722279058337,"PLK2"
"8525",0.874077007552977,"GZMA"
"8526",0.622202380752851,"PIK3R1"
"8528",0.539704952079328,"LHFPL2"
"8529",0.624557549559187,"SSBP2"
"8530",0.957823560449396,"BHMT"
"8531",0.349066234045575,"ANKRD31"
"8532",0.840184721534283,"IQGAP2"
"8533",0.810073435277213,"CRHBP"
"8534",0.451125178090626,"RASA1"
"8536",0.224387972397909,"GIN1"
"8537",0.476035890352548,"PPIP5K2"
"8538",0.696564525398024,"PAM"
"8539",0.477279444135884,"BDP1"
"8540",0.438644247528352,"GTF2H2"
"8541",0.785305245697962,"SLC30A5"
"8542",0.567256601660168,"BTF3"
"8543",0.599384809651056,"FBXL17"
"8544",0.624420430426412,"SPATA9"
"8545",0.620074675579199,"TSLP"
"8546",0.74832624352722,"TNFAIP8"
"8547",0.659999352800257,"FEM1C"
"8548",0.790577900598276,"COMMD10"
"8549",0.709317753144205,"ATG12"
"8550",0.11441414676751,"MEGF10"
"8551",-0.0287367000062151,"ADAMTS19"
"8552",0.611134513369911,"YIPF5"
"8553",0.594588611791518,"ARHGAP26"
"8554",0.607961603741307,"CXCL14"
"8555",0.718403999874848,"LECT2"
"8556",-0.0470366407254468,"SLC25A48"
"8557",0.749970069611346,"DDX46"
"8559",0.775296335132653,"TIMD4"
"8560",0.688810617245475,"RNF145"
"8561",0.313608681693394,"C1QTNF2"
"8562",-0.0721479105365822,"GABRA6"
"8563",0.559547166232903,"GABRB2"
"8564",0.654572491475286,"FBXO38"
"8566",0.280629991012938,"PCYOX1L"
"8568",0.603018416346396,"TNIP1"
"8569",0.777077274458577,"G3BP1"
"8570",0.782537321773704,"ZNF300"
"8571",0.141736336895975,"N4BP3"
"8572",0.93488342588399,"NHP2"
"8573",0.383421609499182,"RMND5B"
"8574",0.601252946836776,"BOD1"
"8575",0.988679191699406,"CPLX2"
"8576",0.563036702340378,"TENM2"
"8577",0.922366085610791,"KCNMB1"
"8578",0.862335343632879,"FAM50B"
"8579",0.0865414866374262,"MYLK4"
"8581",0.706016065320402,"TBC1D7"
"8582",0.556432492524808,"FARS2"
"8583",0.176269612864636,"GFOD1"
"8584",0.679564775093837,"CDKAL1"
"8585",0.495462357518699,"PSD2"
"8586",0.167466217619879,"LRRTM2"
"8587",0.812834980524777,"ZMAT2"
"8588",0.519978648782071,"GFRA3"
"8589",0.86696925698885,"KLHL3"
"8590",0.969230701335305,"DCDC2"
"8591",0.588957108821662,"SLC17A4"
"8593",0.904927753723858,"TRIM7"
"8594",0.282406473868514,"TRIM41"
"8595",0.789654038229399,"HIGD2A"
"8596",-0.232128288472797,"FAM193B"
"8597",0.970447602287868,"PLA2G7"
"8598",0.921439678675531,"TNFRSF21"
"8599",0.0311798918586795,"RNF44"
"8600",0.525052542732184,"MUT"
"8602",0.609338818524136,"DOK3"
"8603",0.784757214161073,"ABT1"
"8604",0.62249603130345,"PPP1R18"
"8605",0.865600506102554,"DAAM2"
"8606",0.829400359420072,"PRIM2"
"8607",0.721456746097552,"MLIP"
"8608",-0.0318958563944803,"HMGCLL1"
"8609",0.40833283238348,"LGSN"
"8610",0.194735753527648,"FGD2"
"8611",0.24884709077468,"SCUBE3"
"8612",0.446337137326398,"ANO7"
"8613",0.897287748987218,"CRIP3"
"8614",0.81693078239131,"TTBK1"
"8616",0.24241364564216,"RPL7L1"
"8617",0.658314089738503,"NFKBIE"
"8618",0.784926736962626,"CYP39A1"
"8619",0.590141587431962,"TPBG"
"8620",0.714197478495213,"IRAK1BP1"
"8621",0.383967129713869,"PHIP"
"8622",0.211311364121694,"PRSS35"
"8623",0.867603650919721,"MMS22L"
"8624",0.925917479002505,"FAXC"
"8625",0.0656815335398386,"GABRR1"
"8626",0.805823406991297,"PNRC1"
"8627",0.985336308083101,"PM20D2"
"8628",0.504084281055294,"RARS2"
"8629",0.0606251691798335,"SCML4"
"8630",0.758597599421041,"TBC1D32"
"8631",0.99208459720692,"CLVS2"
"8632",-0.159794031054369,"GPR6"
"8633",0.857664048391837,"RNF217"
"8634",0.39674560154549,"RSPO3"
"8635",0.73891322402417,"ARHGAP18"
"8637",0.768282519434959,"ABRACL"
"8639",0.798837276412091,"SLC18B1"
"8640",0.663063790420128,"MTFR2"
"8641",0.951277470518664,"SLC2A12"
