"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCEAL8",131.386377129239,2.37550726881055,0.609108464454145,3.89997415474988,9.62029571534342e-05,0.000976056693322456
"ZSCAN2",41.9185943431577,1.09462548341962,0.280804894717857,3.89817095075732,9.69219869669816e-05,0.000980819888766107
"ATP5J2",137.622646999197,1.11927857035295,0.287336130869626,3.89536313085808,9.80517187523225e-05,0.000990447228173097
"HIST1H2AJ",11.0949434411759,2.75570495092826,0.708705220121536,3.88836553293015,0.000100921557196654,0.00101820131933656
"TPRKB",42.434862683701,1.60623884826276,0.41345268009979,3.88493998363991,0.000102355170190622,0.00103061987320071
"P4HA2",132.304796758072,1.68860077752531,0.434749320305759,3.88407916621403,0.000102718437689912,0.00103157467625788
"CEBPZ",211.813452615732,1.0670182943428,0.274709212439513,3.88417368630382,0.00010267849054168,0.00103157467625788
"KIF21A",286.969863502509,1.18606720036851,0.305442908075811,3.88310603719805,0.000103130566276264,0.00103360158993004
"NEK7",346.129089343894,1.17511969658471,0.302653077834947,3.88272838654417,0.000103290924553572,0.00103458624791874
"CABYR",17.2530848978599,3.27117787881266,0.843599598535476,3.87764276380828,0.000105473436564251,0.00105391183734297
"RPL19",1011.54851696948,1.55918420398822,0.402234137531555,3.87630998591188,0.000106052558322546,0.00105906322780495
"COX11",135.273503957602,1.37882441027986,0.356069572209106,3.87234551305646,0.000107792998824093,0.0010732265280412
"MRPS33",108.116342604082,1.40152194550296,0.361983306868174,3.87178612635129,0.000108040733487295,0.00107440865534202
"CLDN12",395.098621577824,1.55674293998118,0.402218399255817,3.87039216222198,0.000108660415420801,0.00107928237308544
"PSMD14",164.139796759429,1.16528971034985,0.301519497317657,3.86472424077502,0.000111214775800032,0.00110202529476569
"HDAC11",56.684794070597,1.27616214814723,0.330274146911843,3.86394805672715,0.000111568956419671,0.00110266977375475
"TLCD1",29.4787273760254,1.60315722772578,0.415005504952834,3.86297822219969,0.000112012997119194,0.00110402396036356
"UBA52",998.940643408687,1.32230691136359,0.342300225665991,3.86300332928751,0.000112001480798161,0.00110402396036356
"RAB2A",574.74162584582,1.44145117492889,0.373245989022721,3.86193346297727,0.000112493207220918,0.0011073836801748
"RPL15",953.590575394395,1.85807124058156,0.481176800927643,3.86151459712822,0.0001126862783152,0.0011073836801748
"MIB1",502.212244577072,1.0025640735855,0.259746183047786,3.85978366196456,0.000113487451320122,0.00111132303153396
"DQX1",10.550638779017,4.96224708827837,1.28589790228532,3.85897440182411,0.00011386386226045,0.00111321518891028
"GPC5",112.331156174857,3.74206482356193,0.969713831393081,3.85893724768895,0.000113881171993944,0.00111321518891028
"PEG3",540.091385294635,3.25076525518577,0.842381527501597,3.85901773609299,0.000113843676400667,0.00111321518891028
"SRP72",260.471873384165,1.30097384721157,0.337413258842958,3.85572828902102,0.000115385593315528,0.00112593897355404
"SGCE",116.768796041478,2.34198397747014,0.607660420233816,3.85409992075671,0.00011615615353433,0.00113279452542232
"HHIPL2",38.9258839862666,3.67709515452944,0.955624802243236,3.84784399264002,0.000119161892608508,0.00116006992704846
"GBA",153.945600871966,1.32990460572545,0.34567077116445,3.84731576015364,0.000119419018325405,0.00116189403519058
"HACD3",852.648653677746,1.3424444602002,0.34896431594598,3.84693906756936,0.000119602698996586,0.00116300184307421
"FAM149B1",90.5940905303057,1.1126534600006,0.289243486584586,3.84677101337326,0.000119684730520761,0.00116312051125106
"TRIP13",18.7321795873179,2.38069826208179,0.61898480954879,3.84613358091485,0.000119996359978518,0.00116510513020294
"ARPP19",382.351795392255,1.18753632895234,0.308777865384348,3.8459244074188,0.000120098787810437,0.00116510513020294
"PSPH",88.826837795686,1.54412140365689,0.401535022502535,3.84554600999255,0.000120284290502861,0.00116622551042267
"UBE2V2",185.401140616252,1.2596914804781,0.327752160710816,3.8434269288908,0.000121328135439114,0.00117293253163628
"NPB",30.0218497250252,3.34545822845453,0.870489526699485,3.84319182005445,0.000121444473355013,0.00117337621384829
"STC1",61.072269444505,1.9121741868544,0.497792316167641,3.84130916599049,0.000122379859403092,0.00118035976727116
"GPR160",21.9133663523912,2.260039626541,0.588809007950715,3.8383237960418,0.00012387706045763,0.00119272843701892
"GPR35",25.6285083456536,2.89463500683957,0.754189376596592,3.83807448986103,0.000124002868769495,0.00119325002027353
"MMD",107.570516264048,1.34928455021423,0.35162740150457,3.83725655179546,0.000124416474262227,0.00119644075939198
"RECQL4",34.2877535607279,1.62475784252834,0.423429952427849,3.83713488668517,0.000124478107463907,0.00119644075939198
"POLE2",19.2711398698682,2.20334093033902,0.575797897032848,3.82658731769096,0.000129932073221784,0.00124383824348004
"CCNE2",28.7376454826695,1.94057843129619,0.507263492310992,3.82558268180369,0.000130463136796717,0.001248204749927
"ZNF91",223.864659037317,1.44431209098126,0.377591817354938,3.8250619441353,0.000130739209729686,0.0012488377704347
"ZNF28",47.0686814865489,1.57379688970606,0.411944152517705,3.82041322855873,0.00013322827144571,0.0012652128377829
"DTD2",58.9918374601127,1.45325509825561,0.380683753003249,3.81748652730974,0.000134818146808045,0.0012752219598987
"C5orf34",7.61939043869667,2.54814121320561,0.667450159374459,3.81772508016741,0.000134687891317532,0.0012752219598987
"ABHD3",259.390817323734,1.39374550761585,0.365350868937237,3.8148137204931,0.000136285699593742,0.00128618181197334
"CHMP5",122.840671284859,1.14964093035999,0.301759631199688,3.80979034799794,0.000139084682982195,0.00131036966314164
"NSA2",104.040585101216,1.93193750971383,0.507256539135136,3.80860050223847,0.000139755541856711,0.00131520229418488
"CYSTM1",234.071173073757,1.29973592538938,0.341320538215201,3.80796283805782,0.000140116322918631,0.00131710924991853
"DYDC2",5.67193563040544,4.54525903711264,1.19403958539775,3.80662340905437,0.000140877010819126,0.00132351289859796
"ZNF138",24.8228680289346,1.78759543556543,0.469634421709964,3.80635522638375,0.000141029783620427,0.00132420129975504
"TMEM237",37.4856283435063,1.36096171712528,0.357938040738708,3.80222709583072,0.00014340118843275,0.00134419448268111
"C5orf51",181.269183893278,1.12685827300643,0.296569413944509,3.79964426546454,0.00014490393950828,0.00135751682811554
"STAG2",421.541146935933,1.01011470760785,0.265890269170113,3.79899087981136,0.000145286437995468,0.00136033513079849
"IPMK",64.5219419096837,1.15230615945864,0.303521914640585,3.7964512737841,0.000146782197049591,0.00137202640642819
"SPDL1",21.333193784258,2.05591345631841,0.541630653367585,3.7957849016406,0.00014717706689094,0.00137494582344498
"LCOR",328.553557845881,1.0177076238284,0.268127213791391,3.79561481073755,0.00014727801718537,0.00137511767503179
"GNG4",121.962299380828,3.87081651504908,1.01995591965853,3.79508216035943,0.000147594571323458,0.00137730127424921
"ARPC5",601.955268464041,1.35086302243266,0.356250281499939,3.79189320705953,0.000149503205586615,0.00139121502539455
"DPP4",627.71027907783,1.69964066633972,0.448469850109514,3.78986606552185,0.000150728533752317,0.00140027060050883
"UGGT2",122.930452404729,1.02958790663697,0.271742163303079,3.78884120933657,0.000151351611677128,0.00140527524844254
"CAPRIN1",641.184386858118,1.026995994715,0.271477480373099,3.78298779443353,0.000154957015882232,0.00143236349253626
"LGALS8",443.261521597611,1.34199465977462,0.355001857442891,3.78024686811816,0.00015667293558081,0.00144724416277288
"VRK1",43.0827142586822,2.0357577024933,0.5386077687199,3.77966643023299,0.00015703859807874,0.00144814718354682
"HIST1H4B",96.2387661957385,1.33387919974317,0.352918213913958,3.77957030029732,0.000157099235196561,0.00144814718354682
"BAIAP2L2",48.9773115389365,3.39638999834882,0.899136904886965,3.77738916052589,0.000158480997329675,0.00145765763253473
"SSUH2",27.260260055296,2.88871007411076,0.765317549023575,3.77452480711608,0.000160312955669145,0.00146882997941747
"FAM169A",275.795063865016,2.34273795558162,0.620664748565725,3.77456261370632,0.000160288646411551,0.00146882997941747
"HACD2",431.454584974975,1.22126647319171,0.323577849952986,3.7742585698284,0.000160484241832294,0.00146959099296345
"RPS13",622.101544637673,1.78520492610042,0.473038042924313,3.77391407055618,0.000160706134146617,0.00147081432773637
"PTRH2",58.9602373002019,1.13830325068963,0.30189966826893,3.77046870311775,0.00016294123666709,0.00148881633525163
"LIN7A",320.289235743877,1.69084894724384,0.448541915275892,3.76965650178718,0.000163472377139712,0.00149203254028284
"JRKL",33.0003436776023,1.5409447112204,0.408812696450743,3.7693171581966,0.00016369477359963,0.00149318725242318
"IPO5",881.91931542998,1.64826497966309,0.437484707977275,3.76759450012298,0.000164828153669311,0.00150193794073835
"HMGCR",571.7604636073,1.63195135412858,0.433293974439168,3.76638368036594,0.000165629196344813,0.0015084119866132
"RPS29",1104.62567509799,1.74716116278335,0.46391640727353,3.76611203094009,0.000165809413919858,0.00150922809161917
"ADAM10",532.647842451535,1.0072237105394,0.267543861847513,3.764704985508,0.000166745831718687,0.0015160946064073
"CAMLG",128.869981673306,1.50818508349522,0.400814400243776,3.76280164230113,0.000168020464767322,0.00152352579293918
"PIGF",32.8147916497428,1.38402827877743,0.367855972457751,3.76241894220268,0.000168277856081626,0.00152502951509882
"MRPS18A",120.681438864995,1.23266288017851,0.327714558727834,3.76139188006668,0.000168970458451568,0.00153047358696453
"DDX59",97.6654960479187,1.27117770369946,0.338416887801512,3.75624783963213,0.00017247988932272,0.0015571246959217
"HSPA13",129.470167081436,1.37120475717136,0.365051470289664,3.75619568408621,0.000172515820073159,0.0015571246959217
"ME1",131.778814654175,2.04744748256001,0.545323438985357,3.75455617013188,0.000173648901723994,0.00156518926191373
"DCK",59.4737145707421,1.13165916278167,0.301472944981811,3.75376690220062,0.000174196863587799,0.00156927915456028
"EXOC6",126.152716604779,1.31879543929655,0.351351590596394,3.75349215598538,0.000174387991798791,0.00157015177264458
"COMMD6",246.820870214547,1.86462114736611,0.49699186023068,3.75181425808592,0.00017555951428654,0.00157728955203393
"ITPKA",25.1845781415193,2.05998228299791,0.549140169858973,3.75128682268307,0.000175929300393117,0.00157890859733198
"DTL",40.2832551321998,2.37876556335735,0.634491030558708,3.74909249901091,0.000177475622347143,0.00159192861682088
"LIN54",87.8795213343757,1.13007591632828,0.301789359816157,3.74458502121048,0.000180692182034467,0.00161642839750167
"UCHL1",13.3333673389151,3.00269717210125,0.801912816714072,3.74441848230478,0.000180812068623791,0.00161663265006253
"C1GALT1C1",89.4475481121738,1.31265756771477,0.350690256425838,3.74306825941816,0.000181786820215309,0.00162273476116098
"NIPA2",157.587696772364,1.09508473432527,0.292663735143348,3.74178486374095,0.000182717905847322,0.00162929987028846
"CCSAP",70.5568642341697,1.339300504245,0.358022972617518,3.74082281495326,0.000183418796847222,0.00163380048079368
"ABCB6",13.9636593381038,1.46360664233046,0.391817928730827,3.73542539789171,0.000187398130071897,0.00166479501472405
"ZBTB26",31.4904597477146,1.61721408629262,0.433066390089017,3.73433294133077,0.000188213374132685,0.00167114614761628
"SSR2",499.299088749307,1.18362938395743,0.317043518876513,3.73333411183356,0.000188961665292117,0.00167511147353421
"GCNT3",44.0465626336594,3.15739337758043,0.846126736110209,3.73158445754298,0.000190279193801258,0.00168589389954657
"C2orf76",17.6592682919302,1.27628836720673,0.34225324531232,3.72907601224369,0.000192183178005714,0.00170005055551841
"PRIM1",27.3550393881149,2.14975871710718,0.577279680464859,3.72394662388961,0.000196132410184395,0.00173039065489485
"TMEM70",174.716178354851,1.54587904314852,0.415153749476416,3.72363020952637,0.000196378504909817,0.00173164465658169
"CD3EAP",29.5290432916576,1.3153460013012,0.353600575617433,3.71986385769999,0.000199330194883578,0.00175303223662923
"CEP55",18.5698840406984,2.16174820118797,0.581249659824756,3.71913886683344,0.000199903133206697,0.00175556226450601
"UBE2Q2",93.7053109657022,1.32783879714818,0.357207212269542,3.71727879936036,0.000201380173191569,0.00176639786458766
"BZW2",140.038222622189,1.45209653292043,0.390648524744274,3.71714326547374,0.000201488197545518,0.00176641521395563
"VAMP4",94.9389378476425,1.40142997305371,0.377271379575861,3.71464693300943,0.000203487606667966,0.00178019593711571
"DNAJB11",281.737762076049,1.11530626015573,0.300442583241466,3.71221099260539,0.000205456600451357,0.00179365335100538
"NBN",232.31948950802,1.18404211223485,0.319122347418381,3.71030772935037,0.000207007465308462,0.00180435549431871
"DPP8",199.609633228693,1.0331699639507,0.278499553329782,3.70977242727309,0.00020744563077012,0.00180628430305169
"C7orf60",32.1502262101564,1.00706976513897,0.271967950944976,3.70289867478802,0.000213150029379564,0.00184918752050802
"GLUL",13257.3739448744,2.11758226160327,0.572022949801422,3.70191836243352,0.000213975473249497,0.00185345265622302
"LSM4",367.512729336273,1.45786200304951,0.394042994760655,3.69975363712537,0.000215808862551744,0.00186545315180301
"C19orf48",137.65253688076,1.57698575466927,0.426349373942296,3.69881100114552,0.000216611818410685,0.00187142274858236
"WDR75",130.774998840577,1.01975031963523,0.275754014646995,3.69804342083887,0.000217267729620006,0.00187514433796914
"GSTCD",47.3533056593704,1.21345131832334,0.328130225964695,3.69807845271132,0.000217237753685719,0.00187514433796914
"NEDD4",409.675435117608,1.42594821751299,0.385725021773758,3.69679988857285,0.000218334309577605,0.0018823988585063
"CBLL1",186.175561699678,1.34174825984189,0.36294368080337,3.69684976157169,0.000218291438955795,0.0018823988585063
"PANK3",894.071185621523,1.08451283234748,0.293417812040464,3.6961383659896,0.000218903699955027,0.001886331572763
"DNAJC6",24.5013942611271,2.23265703282822,0.604236761265052,3.69500364088052,0.000219883636471665,0.00189220799085012
"RPL17",56.8328336938979,1.74776028817916,0.473418457369881,3.69178738380629,0.000222683588974251,0.00191494090941874
"MRS2",146.138689823429,1.2652742891308,0.342778647663876,3.69122842905753,0.000223173594808972,0.00191618689109951
"PRKCI",98.6245786761947,1.17183073243646,0.317567971598947,3.69001548404369,0.000224240402566571,0.00192138497199144
"TMEM199",42.5826735009263,1.14957740391107,0.311680886395987,3.68831537026156,0.000225743743394302,0.00193128584166353
"PIGN",148.857280126523,1.2319723982556,0.334268694890881,3.6855751588038,0.000228186727451582,0.0019501828215295
"LYPLA1",224.091073743725,1.45213923258917,0.394052707275032,3.68513959117564,0.000228577327681815,0.0019525192549723
"CPNE7",27.6506416700941,3.68348089877988,0.999647716714616,3.68477898482657,0.00022890118026917,0.00195328225396699
"SUZ12",191.032377006444,1.20145229394136,0.326126888666341,3.68400256370937,0.000229599929276079,0.00195824169070745
"ORC4",115.653430950409,1.28346347373481,0.348595176923242,3.68181649861846,0.000231578071802142,0.00197289360362132
"DNAJC9",47.6000110133434,1.44055142060639,0.39134549731142,3.68102209046254,0.000232300875463877,0.00197722824864681
"WDYHV1",77.7452087043084,1.98902385659777,0.540724557274967,3.67844187921046,0.000234663149999353,0.00199427759670368
"MOSPD1",29.6536178835047,1.65835295207703,0.45110566805999,3.67619622074112,0.000236737458080098,0.00201088008120357
"TRMT6",38.108637925916,1.30483891559714,0.355010588521542,3.67549295087565,0.000237390595904058,0.00201540018143419
"HIST1H3F",26.1127672538209,2.08797756402606,0.568284666758908,3.67417543734622,0.000238618744616871,0.0020247949205722
"TMEM64",648.81935463356,2.03550351275556,0.554293382352294,3.67224934946428,0.000240424921072475,0.00203700809272849
"FSTL4",11.5571707957744,3.55459332587993,0.968121612428903,3.67163926540373,0.000240999693033913,0.00203980278804161
"RPL18",1252.95491779108,1.53005246690632,0.417258814062537,3.66691467103915,0.000245494669768659,0.00207153227676624
"LACTB2",143.208599886036,1.86416979824595,0.508660025004899,3.66486396926513,0.000247470079657476,0.00208549044666406
"OLFML2A",49.2479849064899,1.48867128096554,0.406357273198073,3.66345425356743,0.000248836674336272,0.00209442773341045
"MAL2",316.484168703846,1.5877618720226,0.433504068792938,3.66262276717174,0.000249646042304672,0.00209911869089799
"RPL11",1223.04349479163,1.28102786803733,0.350060535614045,3.65944668909983,0.000252760417722255,0.00212102281007536
"GLRX3",114.002263449041,1.14728835937491,0.313662056864533,3.65772121385537,0.000254467609378783,0.00213105428326917
"GTF2A2",83.6654324713133,1.0500968422017,0.287105066456815,3.65753504513529,0.000254652450293952,0.00213153058519918
"BUB1B",22.8278816763923,2.89150683621403,0.791226114385072,3.65446334953347,0.000257720473492631,0.00215288361432635
"MGAT4A",193.097648828765,1.09929834412683,0.300875762919087,3.65366200807094,0.000258526538487505,0.0021574531821575
"MAP2",261.944820428802,1.9660706508595,0.538096002455787,3.65375442650876,0.000258433454836274,0.0021574531821575
"FBXO22",170.146165623611,1.17615811882364,0.321986148507839,3.65282209894507,0.000259373935439229,0.0021623581794851
"MFAP3",85.2280494474674,1.07851146829169,0.295278522706044,3.65252256888785,0.000259676765306455,0.0021637998397747
"COL15A1",104.201354447507,1.87429894012828,0.513175054244226,3.65235785455051,0.000259843435484004,0.00216410605242852
"VDR",33.4020812001075,2.1943118772745,0.600907924271834,3.6516607430889,0.000260549935716361,0.00216890568677033
"EIF4A2",834.74659496093,1.21377757717639,0.332477574795115,3.6507050977028,0.000261521379057074,0.00217248372780763
"UTP15",97.711235953757,1.24648626221693,0.341438733823236,3.65068792359755,0.000261538868092909,0.00217248372780763
"CENPW",8.67329275828489,2.3990814754054,0.657175179936136,3.6505965968443,0.000261631887973952,0.00217248372780763
"CHRM3",43.7069069187994,2.44746859015642,0.67059830856368,3.64967903870579,0.000262568179847341,0.00217700257427434
"TCEAL1",64.7344473453219,1.5949756644897,0.437006692197811,3.64977400338696,0.000262471130737539,0.00217700257427434
"MYEOV2",87.6965184635416,1.33484776917705,0.365989591563992,3.64722877356377,0.000265083890409735,0.00219349347369844
"SREK1IP1",113.777394097701,1.20403909947401,0.33022432527895,3.64612479246319,0.000266224726720812,0.00220022002187004
"BRIP1",38.4973926884872,1.46752699749324,0.402565032022365,3.64544081268269,0.000266933847880935,0.00220442097379908
"GEMIN7",31.6136287781484,1.07441512236324,0.294901781625362,3.64329817351919,0.000269166723115129,0.0022195594588756
"GLO1",512.661817379508,1.48597190817886,0.408043957480029,3.6416956578792,0.000270848158825705,0.00223121552005923
"FAM83D",54.4809592308583,1.39458908677808,0.38333947569867,3.63800019352642,0.000274763218813612,0.002258998487551
"CHCHD7",92.6235449712297,1.09469626903063,0.301000409740253,3.63685973044121,0.000275982121016595,0.00226579602513468
"ZBED8",18.2116893290555,1.5110123702959,0.415589560587375,3.63582850387363,0.000277088634576053,0.0022725088065649
"KCTD6",40.6986005765307,1.44401691608737,0.397775324754036,3.63023251123049,0.000283166024111773,0.00231097327958344
"SOSTDC1",3.90009204112719,4.88778016451033,1.34793721799844,3.6261185604536,0.000287713296012834,0.00234578579132931
"UBR5",712.35082594247,1.12017183909196,0.309244135322539,3.62228967713045,0.000292006858443145,0.00237266255662803
"TRIM50",32.3486022191999,4.63615275278762,1.28063342037773,3.62020284572939,0.000294372148644003,0.00238838620553491
"NFYA",110.753259499028,1.14293862403225,0.315816145641925,3.61899997768996,0.000295743663967519,0.00239717869134159
"CENPI",16.8137436416004,2.28252730140528,0.630946767130134,3.61762262732144,0.000297321474539324,0.00240295186870525
"TMC7",12.3340544969354,2.43659813984606,0.673598201711849,3.61728718047911,0.000297706934564979,0.00240490029536802
"CDC45",13.535164337902,1.93284530192446,0.534428195796731,3.61666041785643,0.00029842839841202,0.00240839236063421
"CENPM",14.0127817618533,2.102064334708,0.581206355795341,3.61672633781073,0.000298352441242216,0.00240839236063421
"PNO1",84.518573233024,1.02394344969182,0.28316240360435,3.61609958334205,0.000299075360573008,0.00241244468816687
"ATP5G1",177.066390806798,1.2020591736322,0.332449142282635,3.61576861164001,0.00029945777586203,0.00241436019967756
"COX7A2L",389.665103048316,1.16739982509604,0.322906704433047,3.6152851863071,0.000300017163978888,0.00241770000019174
"TPD52",164.894240672783,1.36349088502283,0.377325710584378,3.61356474466355,0.000302015895072479,0.00242910611502766
"LSM2",81.6200591004898,1.27392317589746,0.352664097217516,3.61228485107665,0.000303510899084918,0.00243525098557682
"C5orf15",245.488726311272,1.24194715584946,0.343844627569743,3.61194288428296,0.000303911511464901,0.0024361184054239
"FERMT1",49.9570302540597,2.55319650336897,0.706907811025932,3.61178142827921,0.000304100828397819,0.00243646344330085
"HIST1H4A",45.4620884273305,1.66626715652342,0.461658478335122,3.60930695463988,0.000307016149649743,0.00245509745785682
"TRAPPC13",66.4484329031566,1.43991653664038,0.399050367427592,3.60835787703329,0.000308141240702666,0.00246291201841857
"COPS5",189.678841654218,1.06252726988705,0.294671784822996,3.60579914539593,0.000311193772034953,0.00248373486381706
"SLC35D2",262.607342786339,1.23725285485787,0.343158336691346,3.60548680468375,0.000311568323029831,0.00248553331259956
"MRPL45",108.451766078584,1.41082089861263,0.391355992043144,3.60495540453383,0.000312206534557457,0.00248943238206011
"BCAS1",21.2427761049766,2.71007383418555,0.752429229537558,3.60176575789216,0.000316063093836449,0.00251656928969107
"EFR3A",847.720106277162,1.47873703364131,0.410797875108967,3.59967060016818,0.000318620540206277,0.00253329944544915
"ZNF563",30.8316731318115,1.20346806999582,0.334456078202267,3.59828434413444,0.000320323302946239,0.00254440880170506
"XRCC4",19.7011817620367,1.40949088040351,0.39188497620861,3.59669537230029,0.000322285541036422,0.00255755610149771
"RIOK1",68.0195958824362,1.39244857175603,0.387283171693677,3.59542751539278,0.000323859294917024,0.00256882108353946
"LPL",17.3981601387834,1.96924190019375,0.548343196363126,3.59125801734152,0.000329085639461708,0.00260160393759548
"RFX5",142.126842002051,1.00337862565234,0.279415495207459,3.59099134751765,0.000329422573438858,0.00260179791643957
"LAMA3",322.010417347786,2.35387115477045,0.655678351742227,3.58997845287387,0.000330705297181571,0.0026082188139931
"TREM2",13.5680280560721,1.88381920890673,0.525049666987559,3.58788763683068,0.000333367889838504,0.00262797394275436
"CLSPN",16.9576675224982,1.94657348184208,0.542745162271371,3.58653308616466,0.000335103563355636,0.00264040683766075
"IMPAD1",946.735216068569,1.18226348649516,0.329809357842745,3.58468751228966,0.000337482028238993,0.002656634283732
"TWISTNB",83.4828946062575,1.21880155486175,0.340406854701198,3.5804260050274,0.000343034478573811,0.00269313535450138
"HIST1H4J",3.68143746735371,4.17221621648461,1.16567290124465,3.57923411621709,0.000344602653190762,0.00270247005376578
"SPATC1L",24.3599537012015,1.75485196986876,0.490455296325043,3.57800595287232,0.000346225568053344,0.00271136778893491
"UQCC2",119.591836250603,1.25239382105082,0.350057389787131,3.57768142478695,0.000346655597346228,0.00271345972039291
"RIPK2",74.2714449360114,1.60264600267347,0.448005648112786,3.57728972709292,0.000347175297923249,0.0027137019885066
"SOCS5",73.2171992209531,1.04185709247906,0.29123914806023,3.57732502453137,0.000347128435774218,0.0027137019885066
"SNX6",158.331809884487,1.05939703388486,0.29627604814892,3.57570934438939,0.000349279545008591,0.0027275899583723
"MRPS35",272.575209528091,1.451777270163,0.406193350605834,3.5741039778167,0.000351429266937141,0.00274052308023031
"NCOA2",1141.12342532719,1.47798852161029,0.413577084695882,3.57367121221696,0.000352010890819529,0.00274377417331815
"ATAD5",42.4557609190349,1.43220374919293,0.400811544614334,3.57325972377122,0.000352564753742811,0.00274552178732772
"LIMS1",183.31598778393,1.03989721165328,0.291150817928707,3.57167882629104,0.000354700229591737,0.00275699567163302
"XRCC2",18.5824655322135,2.10102400402061,0.589295297803961,3.56531608490715,0.000363417934410562,0.00281686948975185
"RHBG",95.1896619475723,1.8439871238719,0.517630459485997,3.56236208685046,0.000367532993493156,0.00284744049889093
"FBXO45",76.2480489845285,1.07907311159381,0.302946233683771,3.56192945022777,0.00036813932140382,0.00284966853188608
"C2orf82",164.429364778772,2.15972026538922,0.60633721619054,3.56191275699385,0.00036816273522356,0.00284966853188608
"ZUFSP",23.9392027095872,1.04864244971271,0.294689663387755,3.55846363139277,0.000373030430005773,0.00287608143871751
"ABCB10",197.485563772225,1.04982698437421,0.295054283740214,3.55808080827105,0.000373574395851697,0.00287818164278525
"UBA2",272.083835126548,1.10745981882973,0.311371038246721,3.55672070551474,0.000375513013186838,0.00288698109163522
"FAM200B",72.6822089258286,1.34505522598145,0.37817807236892,3.55667164295377,0.000375583119743863,0.00288698109163522
"SLC35A5",107.291392852663,1.26928574259841,0.356974169056703,3.55567952144119,0.00037700341152701,0.00289656172777002
"SLC26A3",15.5299436350996,4.40249031049731,1.2382623800978,3.55537758495869,0.000377436650292139,0.00289855338124304
"EFTUD1",63.2028071563453,1.07295288753896,0.30184449783721,3.55465445031109,0.000378476145166584,0.00290168135230572
"MMS22L",47.5312595605685,1.53078296220547,0.430647287174945,3.55460955587911,0.000378540768359269,0.00290168135230572
"E2F1",35.6365083193797,1.66775460149687,0.469491182339176,3.55225968928215,0.000381937712863159,0.00292099930356366
"PPP1R2",123.503474210777,1.01137858221598,0.284790335347879,3.55130935528608,0.0003833195804882,0.00292833307345573
"NACA",1107.79864640707,1.58782277204008,0.447119814572293,3.55122434812907,0.0003834434156396,0.00292833307345573
"ALDH18A1",271.01243091338,1.14601577985232,0.322740365295966,3.5508907564177,0.000383929740547121,0.00292950878987329
"STAU2",170.37857914954,1.29626184889164,0.365284890397498,3.54863254125037,0.000387237057464898,0.0029493404966588
"TXNDC16",71.5861369624841,1.31817085407469,0.371474465713423,3.54848307418147,0.000387456899391674,0.00294966616689539
"LMNB1",92.9203386616097,1.01949178533238,0.287579931069711,3.5450727786886,0.000392504695078305,0.00298264174540115
"UEVLD",72.8093637224516,1.36628524453301,0.385571952197753,3.54352861183292,0.000394810467849138,0.00299606285328614
"TOP2A",266.254449619858,2.05682853347283,0.58054222426565,3.542943902271,0.000395686863594368,0.00300027554992104
"RPL6",189.971467375303,1.62550193246729,0.458823017577608,3.54276457412545,0.000395956014768714,0.00300065483985554
"HIST1H3A",21.664371875389,1.82696382309093,0.51603841473369,3.54036399409095,0.000399575523466849,0.00302533158835787
"TMEM135",197.758236907024,1.30736951069004,0.369332926246015,3.53981304612735,0.000400410573023055,0.00303027665372332
"RPP40",26.9287234484594,1.75635320500682,0.496198969419805,3.53961477804053,0.000400711478668183,0.00303117670307717
"CEACAM20",18.4496812622339,3.70033848394365,1.04711341229099,3.53384689806201,0.00040955824459569,0.00308548696527834
"PXYLP1",44.7526178430001,1.25839952240116,0.356134429276582,3.53349583458514,0.000410102552112633,0.00308819087275774
"TM9SF2",1462.06432508601,1.11897637025277,0.316708395991191,3.53314400381066,0.000410648727128107,0.00309090639302886
"ABCC4",80.6188581876452,1.48917849837908,0.421602783026549,3.53218374814502,0.000412142868375699,0.00309935158398827
"GPR158",15.5098486581669,2.76687900305235,0.783744111398645,3.53033466256565,0.000415034326765892,0.00311625986053227
"EME1",6.45314374400294,2.7788806555212,0.787192158672228,3.53011729716463,0.000415375467815689,0.00311625986053227
"PCNP",200.0955919337,1.07247241400661,0.303954216724993,3.52840117028858,0.000418078028967365,0.00313267014327908
"HAT1",88.855705073316,1.03969682931978,0.294655289408174,3.52851914319286,0.000417891720566931,0.00313267014327908
"TEX30",68.005829785145,1.30843381081918,0.3709230435172,3.52750748083008,0.000419491907300946,0.00314185103413303
"LYRM4",66.1811624460899,1.30830950454448,0.371121546076392,3.52528576790088,0.000423026182314306,0.0031597969142643
"PIGC",92.9430244155274,1.66221463001305,0.471824035852029,3.52295454175282,0.000426764551434899,0.00318148463266221
"THBS4",113.610021933685,3.73664440084462,1.06093981064133,3.52201356134034,0.00042828223385135,0.00318947568385224
"MANSC1",79.1535233613835,1.03796891522952,0.294790398228547,3.52104044591303,0.000429857045353662,0.00319791371346849
"B3GNT5",35.9509713874007,1.53119989231852,0.435425133605296,3.51656294996172,0.000437172979213812,0.00324509372315707
"COPS8",100.311435985808,1.15299203501327,0.328438532050207,3.5105260878374,0.000447220922560543,0.00331082618092932
"PIGK",83.113164450888,1.16819077063147,0.332832355553611,3.509847378535,0.000448363968211431,0.00331781369102523
"ZKSCAN3",61.1875518840911,1.71129857909869,0.487800431030154,3.50819406921127,0.000451159803532445,0.00333258042015075
