"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARHGAP11A",13.2497460087762,2.84841387815743,0.672030948350394,4.23851592720442,2.2500222271999e-05,0.000554053092348589
"GOLPH3L",108.397310382297,1.0315318716031,0.243782990316696,4.23135293509629,2.32289851264795e-05,0.000570991356225188
"ZNF623",39.6041340354502,1.4960206434334,0.353863807367917,4.22767350682453,2.36120081374143e-05,0.000578369925639612
"CBLL1",90.5905302342819,1.23585358276437,0.29256962291751,4.22413499542577,2.39860249539807e-05,0.000585477063649438
"SLC29A1",365.657862371977,1.06350443725625,0.251874036646596,4.22236627250492,2.41750834015665e-05,0.000587427882558352
"AARS2",68.2887801071978,1.23577577858207,0.292720290534096,4.22169497142573,2.42472091206263e-05,0.000587427882558352
"HABP4",25.5869182971969,2.00368029521398,0.474645522177188,4.22142462447164,2.4276313439061e-05,0.000587427882558352
"NDUFB9",562.975753366783,1.21809344420731,0.288528452174561,4.22174463220827,2.42418664778988e-05,0.000587427882558352
"CDT1",16.5674155159716,2.97108589642949,0.704072748103321,4.21985640607906,2.44457973398762e-05,0.000589350914873858
"RNF187",112.153856451806,1.27496933154591,0.302209172629336,4.21883068754394,2.45572592964214e-05,0.000590090145705852
"ATP6V0D2",5.42103280949211,5.23524655889229,1.24237652813561,4.21389686647465,2.51001935458709e-05,0.000600083736793578
"CCNB2",35.4421971147344,3.18362259492923,0.756071070577398,4.21074515190477,2.54529749473052e-05,0.000606441017430505
"S100A10",418.648961408924,1.75262192814452,0.416194138009611,4.21106826858779,2.54165916485604e-05,0.000606441017430505
"YWHAH",301.181410647039,1.22234983224573,0.290371730984466,4.20960342145401,2.558193225512e-05,0.000608410061489777
"RPIA",23.78771135318,1.92730871714689,0.458833298040041,4.20045520972348,2.66378863843875e-05,0.000629470182784287
"RPL8",821.104741628663,1.46950706428101,0.349849720887703,4.20039513123609,2.66449561685656e-05,0.000629470182784287
"LMNB1",118.195428909611,1.51528767647033,0.360806354704913,4.19972557775378,2.67238672598848e-05,0.000630267963990728
"BCL7C",12.8310004409723,1.88601138843265,0.449287568395968,4.19778226930699,2.69541588922018e-05,0.000633440972615667
"MTCH1",216.853688624017,1.0109509074859,0.240895744117803,4.19663249422758,2.70913001615886e-05,0.000633582467095644
"TRPC6",3.28539394111031,3.85126429158533,0.919187957409575,4.18985503513214,2.79132723628467e-05,0.000649541847883443
"PARPBP",12.4441221602071,2.71955595392063,0.649038083555074,4.19013309515583,2.78790877423562e-05,0.000649541847883443
"CAPG",163.903935740874,2.5030971349044,0.597550738641525,4.18892819142848,2.80275062994147e-05,0.000651114880120512
"CDCA8",14.8854781520128,2.87807990505084,0.687289540710764,4.18757995658491,2.81944706929891e-05,0.000653736283028237
"ETV4",18.7374922778756,6.12267328089597,1.46221405845683,4.18726194395754,2.82339907367159e-05,0.000653736283028237
"EVPL",34.6206345933887,4.86186888085323,1.16175458849205,4.1849362412796,2.85246153201651e-05,0.000659260728078252
"PPOX",67.0048455840328,1.182848782768,0.283475603807491,4.17266518487169,3.01057185692965e-05,0.000690206966608403
"TXNRD1",586.322321011323,1.60237101331226,0.384600836989,4.16632222086945,3.09553086459608e-05,0.000706205913913243
"EXOSC5",73.7032257273546,1.0663291840171,0.255970030943264,4.16583605544609,3.10213582038912e-05,0.000706558243462853
"SSR2",642.9226387386,1.0747824998135,0.258159546407776,4.16324910222699,3.13750751963696e-05,0.000712473658609934
"CUTA",536.825881024136,1.19826170121454,0.287950288071631,4.16134920106923,3.16372880019871e-05,0.000717077621889194
"H2AFZ",124.907552299516,1.34681068395851,0.324012484319699,4.15666293472084,3.22929887836106e-05,0.000728398606234244
"FAM213B",24.9753330632732,2.32536743841114,0.560180725790694,4.15110219140241,3.30877977276625e-05,0.000742719986935088
"CKB",170.435390095644,2.18545003026288,0.527184052897147,4.14551619733699,3.39049031296419e-05,0.000758622207525737
"SLC7A11",11.3419232975286,3.68137880162184,0.888862664419002,4.14167334166088,3.44781154005785e-05,0.000768983142528557
"RHBG",44.9525573883554,3.17634464376283,0.767534143672319,4.13837569305437,3.49773293135266e-05,0.000776396616654146
"MYEOV2",79.0610681932808,1.45433319982978,0.35140185458323,4.13866113926646,3.49338471746601e-05,0.000776396616654146
"RAD21",582.257892759814,1.16487666350767,0.281934035764588,4.13173478806344,3.60035684902432e-05,0.000790380225252791
"HELLS",69.6097315934441,1.9676183116372,0.476422833172741,4.1299832305136,3.6278969596188e-05,0.000795175782577671
"CNIH4",172.510626163666,1.50249339203802,0.364059540767251,4.1270540221842,3.67440099151039e-05,0.000802847991290579
"POLR2K",154.254532129582,1.5727920270057,0.381380500127955,4.1239445290937,3.72438625086642e-05,0.000811230590243323
"C8orf33",47.8167014438812,1.47603779085118,0.358159786213155,4.12117118579228,3.76951191593608e-05,0.00081978076900778
"TPX2",82.0771895980959,1.60039774927017,0.388601913762944,4.11834757521665,3.81598843197902e-05,0.000828597674763469
"TONSL",22.243807595402,1.85783045558623,0.451159392769403,4.11790264230585,3.82336143632039e-05,0.000828909508911574
"TGFBR3L",8.74987530022628,4.07826801814887,0.992342137350319,4.10973984138008,3.96105120152542e-05,0.000853459828328671
"SERPINI1",86.5078307671339,2.13900048326767,0.520609649352368,4.10864548117492,3.97986466293927e-05,0.000854874929599355
"TOMM40",55.3764656033237,1.45410595263744,0.354533180500509,4.10146647088043,4.10540001395106e-05,0.00087778859103805
"MELK",24.8850837003266,2.73140388853234,0.665909010353748,4.10176742777718,4.10006273935247e-05,0.00087778859103805
"RGS5",176.440202063998,1.31000598529804,0.319547433527505,4.09956659903912,4.13924547823934e-05,0.000882322830033246
"LAMC1",1168.75511980838,1.35036822774723,0.329451554546495,4.09883701901505,4.15231287730329e-05,0.000883759030379703
"GUK1",65.7693891727926,1.60800327228942,0.392368222176147,4.09819955186771,4.1637624885241e-05,0.000884847060346629
"LZTS1",6.37443273555023,4.9590397601526,1.21038742934834,4.09706812869205,4.18415789489993e-05,0.000887829977638188
"PTTG1",30.7317842621349,3.33823595842604,0.81553088886858,4.09332865743112,4.25224328057565e-05,0.00089954273762723
"BAX",74.0458227803331,1.23517701194461,0.302084443833654,4.08884680147506,4.33523037567815e-05,0.000914327590713268
"TMCO1",823.368947739892,1.12099433610565,0.274201970693595,4.08820670861735,4.34720712057456e-05,0.000914975264736762
"FIBP",83.4768876995313,1.42256959106177,0.348216088187457,4.0853069094727,4.40185937575434e-05,0.000924191888786197
"RPLP2",266.582905706133,1.26285376595277,0.30957267692447,4.07934504588364,4.51627615425532e-05,0.000941147957474559
"GLMP",478.657538306519,1.26323147846825,0.309665454640878,4.07934259226052,4.51632381827786e-05,0.000941147957474559
"GPAA1",427.39135900652,1.54964715980734,0.380040041389039,4.07758917755984,4.55050787207589e-05,0.000945449269492911
"ERMP1",238.270302036757,1.19808667979661,0.294077335349723,4.07405310025618,4.62019400013869e-05,0.000957079356527246
"CNOT3",86.6125755627006,1.11216197513927,0.273435322199275,4.06736761803124,4.75472034318969e-05,0.000982032624728025
"KIF18A",15.0775717860024,2.26506688952319,0.557749963170277,4.06107940670841,4.88463528747197e-05,0.00100108223721414
"SLC25A39",74.246321352254,1.41757457808869,0.349419845321653,4.05693779866384,4.9720316692504e-05,0.00101639101268044
"NOTUM",279.996362031502,2.68576178005535,0.662285172294651,4.05529504873235,5.00710591962167e-05,0.00102206451534734
"ERBB3",536.272739523363,1.0422988180145,0.257147346983289,4.05331351943613,5.04972550687825e-05,0.0010292593799567
"MPV17",63.9382467452965,1.28045909310545,0.316186173821188,4.04969982599426,5.12833714086464e-05,0.00104223934731808
"TAF2",100.873935647296,1.07487084266833,0.265544699538348,4.04779626381926,5.17021189130667e-05,0.00104922236084918
"RSRC1",56.7955627004073,1.13106234336873,0.279598362688684,4.04531104006535,5.22536993229505e-05,0.00105734224630005
"KIF20B",76.5457784358085,1.55389533822151,0.384161665357121,4.04489952628925,5.2345568736985e-05,0.00105766835123847
"TACC3",59.239729508199,1.79319040086312,0.443361612686969,4.04453238519138,5.2427661237646e-05,0.00105779625173412
"THBS4",37.2506528446847,3.74060410172529,0.927904497626892,4.03123824843166,5.54837649286799e-05,0.00110666332276318
"TTK",31.3248601552224,2.91970195794089,0.72461991996958,4.02928746157497,5.59461717593956e-05,0.00111429450799527
"TTLL4",65.3010260696349,1.91109921202133,0.474766374245468,4.02534660349226,5.68914565997932e-05,0.00112829334807715
"SNF8",79.2794134217655,1.3470543075582,0.334633196549352,4.02546526001803,5.68627751530413e-05,0.00112829334807715
"SMG7",114.203650247966,1.03980965758325,0.258678024920432,4.01970618842898,5.82707652591924e-05,0.0011442706393092
"XPO5",279.988309341985,1.13081211295694,0.281650363036463,4.01494995698103,5.94584091443065e-05,0.00116268670654455
"BOP1",125.334596210311,1.60406393074413,0.399559672752248,4.01457914832848,5.9551957920854e-05,0.00116288732376359
"METTL6",14.2268447758736,1.99646765146549,0.497859213441568,4.01010486009577,6.06917884883573e-05,0.00118348987552297
"SSUH2",11.2409051930743,4.51131756010957,1.12524638360306,4.00918201191125,6.0929440854616e-05,0.00118646701982169
"C16orf59",6.50715884710349,3.09951154212807,0.773845768215488,4.00533500270427,6.19296497331171e-05,0.00120426430302755
"ROBO1",317.236495736873,2.3959635569414,0.598365285239121,4.00418208750849,6.22324181533208e-05,0.00120846873749189
"CDH13",56.2757706888987,2.33983915315005,0.585261010211952,3.99794128145096,6.38957959141611e-05,0.00123732746540016
"POLE2",18.7120379848291,2.25771802566319,0.564857046997757,3.99697239799535,6.41577785566006e-05,0.00124067992272473
"MASTL",26.3250640960082,2.38297352204792,0.59726867666006,3.98978485758463,6.61332532016802e-05,0.00126565499424516
"GBA",267.189982867792,1.44520526830008,0.36226927441789,3.98931228882797,6.62651339917784e-05,0.00126565499424516
"CHADL",12.913138370035,2.82406495871621,0.709723622869476,3.97910520055436,6.91751286349038e-05,0.00131583534877456
"PUS7",70.1585241402359,1.17490517904634,0.295408676091017,3.97721960841916,6.97257653349244e-05,0.00132270534729105
"TRIM24",329.809577233625,1.0025118160383,0.252163796527043,3.97563738270728,7.01910091000858e-05,0.00132972438135061
"RPS14",457.739298673058,1.1767168326859,0.296043474795796,3.97481090741004,7.04351952574236e-05,0.00133254227125223
"NRAS",68.5075676495294,1.33927014195688,0.337177152256652,3.97200739431319,7.12695070765167e-05,0.00134468224027341
"DVL2",51.0038333421988,1.38457591777809,0.348644423083081,3.97131239196146,7.14777776981603e-05,0.0013464972477036
"THEM6",93.9625775928901,1.83387260621257,0.461848603558302,3.97072242307012,7.16550247130621e-05,0.0013464972477036
"MPZL1",114.57955581647,1.36398992221796,0.343499676415073,3.97086232060889,7.16129570983892e-05,0.0013464972477036
"LYZ",1611.53211285833,1.95952095134382,0.493933107548161,3.96717879688345,7.27284317347991e-05,0.00135391248517502
"CD3EAP",21.2453618169579,1.87037177512792,0.471438683119918,3.96737018428366,7.26700717680292e-05,0.00135391248517502
"CRTAP",191.560611934605,1.08750131864761,0.274113947517123,3.96733303247793,7.26813970425517e-05,0.00135391248517502
"HIST1H2BE",17.9798995308177,2.62466516993862,0.661430423266026,3.96816517295725,7.2428128805506e-05,0.00135391248517502
"FRRS1L",7.41133226743829,5.69309384647592,1.43531428083965,3.966444089963,7.29528786936796e-05,0.00135628241321059
"HSPB1",997.64917862342,1.56218627637432,0.393951080342876,3.96543214201791,7.32630933183945e-05,0.00136023844270136
"ABCC4",74.3001682703641,1.71567624627355,0.43290538114519,3.96316682812991,7.39620581855273e-05,0.00137139210675476
"CSNK1E",33.9392480074191,1.40349142657474,0.354178927190884,3.96266214285056,7.41186360618548e-05,0.00137247267466262
"TUBB4A",26.0755707567217,3.09136568345318,0.780502027407084,3.96074010688101,7.4717819978768e-05,0.00137990767532217
"HIST1H2BL",9.06415091014384,3.00130036687103,0.758111758634089,3.95891546686805,7.52908773897209e-05,0.00138865420094489
"TMEM14B",78.6134081934489,1.3701457805136,0.346347512116541,3.95598562882869,7.62197430993496e-05,0.00140393146853974
"JMJD4",58.437038801709,1.39377301980757,0.352533203629153,3.95359360610397,7.69861257376443e-05,0.00141295816771534
"PEG3",359.531135734876,3.54945156437749,0.897797798070602,3.95350887694911,7.70134053596457e-05,0.00141295816771534
"CDK1",101.70947936995,2.37010568760505,0.600811477905029,3.9448408939679,7.98529809526906e-05,0.00145841295203653
"TACC2",137.930030248806,1.01231743870882,0.257048399727507,3.93823668920704,8.2082604705393e-05,0.0014941816517558
"CYSTM1",222.803026773946,1.393943158751,0.354179149821116,3.93570078717235,8.2954274846457e-05,0.00150612169753736
"OST4",153.35059058124,1.43117899631056,0.364035896776615,3.93142272227284,8.44446408130579e-05,0.00152524718632848
"HGS",214.529009390811,1.07232216791147,0.272780889573207,3.93107511889572,8.4566841793528e-05,0.00152548093684915
"RBM34",142.177274841651,1.17289396513904,0.29842968440297,3.93021883022629,8.48685858305372e-05,0.00152830438076694
"SPATC1L",15.0837181031138,2.98808440138293,0.761645083577184,3.92319791174772,8.73813119638913e-05,0.00156613334741958
"WDR62",11.0384485061363,2.7946718860771,0.71305428066988,3.91929753714071,8.88074267049701e-05,0.0015815424638454
"SCNM1",50.6701800343461,1.21167519206558,0.309181956707048,3.91897122642785,8.89277289004905e-05,0.00158166745338681
"NCAPD2",110.494679982198,1.71447805196509,0.437980561856727,3.91450717515161,9.05890440741176e-05,0.00160414459639739
"FAM213A",323.796502106926,1.4411845706397,0.368525560969831,3.91067736752644,9.20376448428086e-05,0.00162251211779709
"PGP",43.7128871746603,1.76343577802468,0.45121452609833,3.90819815415338,9.29870279208095e-05,0.00163718144240901
"MYO5C",78.5877401093225,1.12761589971629,0.288677711616716,3.90614118908305,9.3781728909136e-05,0.00164909382749289
"OPN3",49.6915547210149,1.50214492467986,0.384616166593207,3.90556886359022,9.40039827710036e-05,0.0016509227766651
"TMC7",13.0169942439677,3.02834139595077,0.775604792469677,3.90449030917916,9.44241755051982e-05,0.00165508846334555
"P4HA2",299.822047800869,1.56604187126627,0.401228747189037,3.90311482474219,9.49626225071412e-05,0.00165526608669751
"POM121",20.5087027695916,2.05184060564726,0.525669412466537,3.90329084589429,9.48935558607523e-05,0.00165526608669751
"RRAGD",12.7016617996421,2.02633116658367,0.519502760710034,3.90052049735821,9.59860985015185e-05,0.00166893886336015
"TYMS",88.1936952631209,1.92958589734772,0.495166417243666,3.89684322311016,9.74546603499211e-05,0.00168190601706502
"CUL7",115.00466803724,1.15057641528431,0.29556076383066,3.89285912098782,9.90696885926098e-05,0.0017000761355393
"SHC1",226.273754901988,1.08940050608887,0.279854062379772,3.89274501440151,9.9116313875447e-05,0.0017000761355393
"CENPA",3.62348677027641,4.31179717898617,1.10851929199822,3.88969069831316,0.00010037206879542,0.00171529354286616
"SRD5A3",42.8590018109297,1.25135514722651,0.321745145628385,3.88927436584178,0.000100544398752773,0.00171613801391958
"PPP6R1",102.780492764895,1.07404221050412,0.276292306171373,3.88734027880578,0.000101348632444767,0.00172775287691556
"ADGRD1",69.5084530051391,2.09365574477908,0.538880384071007,3.88519568844281,0.000102247495820096,0.00174095065443925
"PBK",28.8656825543048,2.78974663575057,0.718909903342671,3.88052330727294,0.000104231955387754,0.00176827042663891
"C1orf35",22.024091712357,1.71196487601719,0.441421332703785,3.87830118116651,0.000105188442063777,0.00178017094314479
"LAPTM4B",337.547795598682,1.7949198388919,0.462847860899722,3.8779909998996,0.000105322612686171,0.00178028367835874
"HAVCR1",9.00920916623476,3.49827112350159,0.903568564545911,3.87161667721326,0.000108115883093945,0.0018252889477118
"GPC5",68.3365060266678,3.17656635614253,0.820898940986678,3.86961926436945,0.000109005448073965,0.00183808462078345
"PFDN6",197.835174344999,1.1374450623214,0.294223696226254,3.86591928831837,0.000110671536548772,0.00185944162851258
"GNAL",10.5343879299061,3.54903006804452,0.918330168457277,3.86465586119926,0.000111245935435246,0.00186013862340946
"SAE1",109.381715821172,1.10935141947312,0.287476205122604,3.85893301673439,0.000113883143310027,0.00189515667091132
"S100A14",19.158452977438,3.33820117379574,0.865413061212881,3.85735011800865,0.000114622921413213,0.00190067129307754
"AKR1C3",253.850559093131,1.66275769869744,0.431057366786312,3.85739306833774,0.000114602788611034,0.00190067129307754
"BOLA3",16.7081515809916,2.28352588827543,0.592965864643007,3.8510241894788,0.000117624878824746,0.00194122761010768
"MCUR1",52.9635099813366,1.67464459896316,0.435318358825408,3.84694227801866,0.000119601132410863,0.0019668680927214
"RPS18",89.3176795250478,1.5202893714978,0.395605025982331,3.84294756549858,0.000121565448192826,0.00199590957933376
"CDC25C",13.2313136594063,3.08607836728177,0.805453891950369,3.83147737955424,0.000127376087043182,0.00207517494433712
"MEP1A",248.803390056888,7.31406513465129,1.90934535969544,3.83066641009249,0.000127796668749402,0.00207960033692208
"OSBPL3",28.7733243932561,2.30419184169337,0.60184131781643,3.82857037807461,0.000128889775582997,0.00209251051940675
"TBCE",123.943434900201,1.56139068422534,0.408307394164629,3.82405684183076,0.000131273629616887,0.00212626730476911
"CCL20",107.789400370225,2.86910998480156,0.7506134613209,3.82235349170613,0.000132184015858951,0.00213853213142836
"APOA1BP",147.554928172178,1.34029044957393,0.350719529562571,3.82154495715018,0.0001326182308484,0.00214307377211268
"MAPK8IP2",13.9691631538734,3.48153807264185,0.911617316835669,3.81907847552378,0.00013395114716337,0.00216211088635256
"ZBTB12",2.68370040346302,4.19470139278252,1.0988285472257,3.81743030190946,0.000134848864481499,0.00217408758185992
"TRIM16",7.61560384812805,4.490975486548,1.17653081439103,3.81713375596756,0.000135010985824489,0.00217419075441928
"MTMR11",42.7633376922903,2.39760247418939,0.62862287313111,3.81405541648073,0.000136704792693057,0.00219640082345278
"ATP5G1",264.672050415321,1.25718333053658,0.329874079215784,3.81110068886075,0.000138349396678614,0.00221621442114868
"ABL2",38.9548573262329,1.11087588353561,0.291643829924392,3.80901555100139,0.000139521183649298,0.00223138002991007
"PIGS",77.8190305957649,1.24887279569176,0.328332918034934,3.80367830056832,0.000142563295908763,0.00227742418475761
"KNTC1",80.3975191475147,1.30428013493714,0.342985322465983,3.80272871608523,0.00014311104124938,0.00228095474648841
"ENAH",129.785801225049,1.74432493481654,0.458757573144365,3.80228041329276,0.000143370322254904,0.00228248168679928
"DUT",121.223232799114,1.29948826750943,0.34197418128935,3.79996016836694,0.00014471934705609,0.00229610400408765
"TYSND1",52.8364026933715,1.52950750689448,0.402988145935531,3.79541562778169,0.000147396316720008,0.00233063122768375
"PLPPR1",55.2738794943866,2.74235124535187,0.722739000255662,3.79438669337311,0.000148008851729506,0.00233502778287837
"KAT2A",37.0431193175346,1.47360479930168,0.388577768159927,3.79230342044475,0.000149256391174648,0.00234832072877225
"VAT1",284.013632784502,1.12927101050721,0.297792718710287,3.79213775070788,0.000149356024004423,0.00234832072877225
"RPL38",388.110373015261,1.4146082198064,0.372999237092451,3.79252309155737,0.000149124378718058,0.00234832072877225
"NAGPA",60.0554548097092,1.47749611444711,0.3898114098251,3.79028442269052,0.000150474881464388,0.00235794645904129
"PFDN2",171.804876828901,1.12309520509568,0.29699776996931,3.78149373044697,0.000155890148904185,0.00242376198106929
"RCN2",127.877860301192,1.31997267467871,0.349305526190551,3.77884853146767,0.000157555218966745,0.00244149385928268
"CARD10",45.3035580117214,1.77814209997329,0.470725421781997,3.77745075513849,0.000158441820418669,0.00244979479145676
"PIGC",38.2695722195054,1.60280068900547,0.424285229335794,3.77764903933755,0.000158315764742288,0.00244979479145676
"HMGN4",10.394266570817,2.0851777139949,0.552164600960592,3.77636978242964,0.000159130692471575,0.0024577242569559
"PDGFA",13.3355539207601,2.92483193393658,0.774677066570583,3.77554991641164,0.000159655047421137,0.00246309809071151
"AKR1C3.1",4.51284484108438,5.2688959381608,1.39572574263582,3.77502239674288,0.000159993288011944,0.00246559192850194
"ASF1B",13.3183371695339,2.83841459532078,0.752059113161828,3.77419081245813,0.000160527861631582,0.00247110254035297
"LAGE3",27.5254946060006,1.85142321138179,0.490926985541972,3.77128018199665,0.00016241219054379,0.0024946083656462
"NAA10",122.814909355368,1.16356707030053,0.308699512085155,3.76925464650412,0.000163735773081958,0.0025090590454251
"MAPK3",85.398213914717,1.29255439753282,0.342942100240422,3.76901639264082,0.000163892125012727,0.0025090590454251
"CENPE",29.657273630512,1.84424587249819,0.48959087816027,3.76691224196882,0.000165279066171729,0.00252749946752109
"CMSS1",25.6322935791616,1.30386724462794,0.346188667631844,3.76634871830797,0.000165652380525257,0.0025276923900477
"MID1IP1",93.8188497101944,2.0384326549565,0.541572198873225,3.76391672097938,0.000167272610082012,0.0025496290196125
"CYB5R1",234.974563547103,1.03815193633753,0.276175644665241,3.75902783750502,0.000170574860286127,0.00259281727417174
"NOP2",126.157627040983,1.09706731051677,0.292473369869194,3.75099897473547,0.000176131420039157,0.00266429781862049
"LANCL1",226.709396145136,1.14959293368924,0.306724530175563,3.74796542366936,0.000178274822399914,0.00268798387726523
"SNRPB",351.87551715336,1.23603635848155,0.330182021419429,3.74349988278561,0.000181474687151879,0.0027215355338502
"NRSN2",15.7985789916054,2.13154281060028,0.569353217057107,3.74379690276957,0.000181260186719872,0.0027215355338502
"TAF1A",30.9733802023361,1.56879299674148,0.418986444102741,3.74425716827439,0.000180928265275611,0.0027215355338502
"SUCO",144.894206808627,1.75141451613344,0.467925126002423,3.74293753168614,0.000181881456917794,0.00272178874757367
"OLFML2A",22.5499583132688,2.52461241537001,0.675050216760493,3.73988831154725,0.000184102039315166,0.00274912585338861
"LAMTOR4",134.794115415377,1.27386294175254,0.340702217214703,3.73893352431511,0.000184802582445741,0.00275663852148231
"AURKA",30.4832158911881,2.14147319930151,0.573243327656227,3.73571413043249,0.000187183219061989,0.00278484792713033
"GABRD",4.71020439678133,3.88096905420964,1.03892346271408,3.7355678194725,0.000187292093079457,0.00278484792713033
"PIP5K1A",49.53510437836,1.36156500804013,0.364665189726162,3.73374000699811,0.00018865724495355,0.00280216218515049
"SPNS1",99.025231336082,1.3602488780855,0.364493958064543,3.7318831985814,0.000190053625635929,0.00281690947041279
"DDIT3",15.4175698181896,2.31594834865612,0.620870868380089,3.73016107954726,0.000191357392876364,0.0028332257893317
"CALM3",351.494734588916,1.11292703903469,0.298557360360582,3.7276824717721,0.000193248638073829,0.00285215378941523
"GREB1",114.245383466607,1.86248581201542,0.499611688706195,3.72786676956769,0.000193107411566422,0.00285215378941523
"GOLM1",198.454818557344,2.3653875739776,0.635068921249386,3.72461554145038,0.000195613105796775,0.00287792432364023
"MTBP",27.3691249104752,2.04165587169173,0.548148879197107,3.72463750118804,0.000195596079598466,0.00287792432364023
"TCEB1",111.408878969747,1.40195715438459,0.37690488558264,3.71965768556533,0.000199492969296922,0.00292883368803746
"LAMA3",264.762576063727,2.60684983216913,0.701945493941338,3.71374964960881,0.000204210818114722,0.00297619148488283
"NQO1",931.163700037288,3.76311238143812,1.01337097124971,3.71345981698823,0.000204444938979804,0.00297649659857771
"MAFG",9.80674852992744,3.30320332050818,0.891439671063836,3.70547040672552,0.000210998765643864,0.00306233343650689
"FLNC",379.197569397446,3.50696553051757,0.946811383129392,3.70397482857291,0.000212247328446142,0.00307406348523344
"STK24",119.332701813399,1.03082925323931,0.2783461615058,3.70340746810631,0.00021272279421093,0.00307775715313265
"HIST2H3D",7.12244660338108,4.39043274917744,1.18572614634105,3.70273756948481,0.000213285477829639,0.00308270376962466
"MAPK13",25.8080207809189,3.43272859740544,0.927514485209178,3.70099729130513,0.000214753769017168,0.00308887127798862
"HIST1H3D",52.2710386168911,1.84214958757701,0.497712347286557,3.70123344863775,0.000214553965451655,0.00308887127798862
"AKR1B10",344.446647218664,3.61035926426572,0.975373365361478,3.70151512485447,0.000214315878391284,0.00308887127798862
"FAM104A",24.8893850977594,1.77050710615886,0.478539442580474,3.69981436976561,0.000215757225246752,0.00309281558408126
"CKS2",26.5687951982319,1.60252827668786,0.433322959588063,3.69823071044122,0.000217107515501491,0.0031057941920408
"FAM136A",27.005562141252,1.59149243215897,0.430371995714572,3.69794607457329,0.000217351046879514,0.00310609551333856
"HMMR",38.377964314211,2.61045594110922,0.705983849526114,3.69761424834501,0.000217635277611906,0.00310697724541659
"SLC35D2",67.0288096956465,1.85748041672524,0.503045547819396,3.69246964768311,0.00022208685334567,0.00315440147142649
"ANKRD29",11.2636650649355,3.04158812710037,0.823933522675749,3.69154554753728,0.000222895469854906,0.00315589500704555
"STXBP6",33.4466307397588,2.06324122003035,0.558944514226096,3.69131670052631,0.000223096144675115,0.00315589500704555
"RPL35A",435.265999005577,1.03739104203813,0.281011762306343,3.6916285408268,0.000222822735325236,0.00315589500704555
"REN",7.88439300436083,4.36881975925203,1.18528486964579,3.68588165691983,0.000227912247386416,0.00321100988699207
"CCNE2",22.2444059414559,2.8899285010209,0.784575655809156,3.6834287166869,0.000230117655454449,0.00323555156641995
"PSME3",187.08892596555,1.03565205377419,0.281265582428925,3.68211440884667,0.000231307558475156,0.00324480658104636
"METTL5",74.0103439291822,1.18730752901455,0.322424590952036,3.68243478423508,0.000231016976920753,0.00324480658104636
"MRS2",39.9225282089814,1.3345575601415,0.362724992005676,3.67925450287311,0.000233916743492119,0.0032757728913109
"SCRIB",127.391920609615,1.52278736396686,0.414022164820131,3.67803343240917,0.000235039157677403,0.00328490162111302
"HIST1H3A",35.2857082560555,2.21247025837035,0.601535719207414,3.67803637876319,0.000235036443301594,0.00328490162111302
"PRIM2",37.874664960003,1.42773692812589,0.388491335780253,3.67508048862505,0.000237774442301806,0.00331980676341781
"NECAB3",37.9154717983412,1.67716189377651,0.456634519159899,3.67287584141054,0.000239836029522519,0.00334524539879461
"MRPL14",184.285621460524,1.14981606607849,0.313713922702763,3.66517385066113,0.000247170622367906,0.00343382709403055
"RAD51",7.72128579203901,2.52716919454834,0.690742573042985,3.65862666233992,0.000253570411487234,0.00351225206863567
"KIAA1462",24.4733518258378,2.31938879094928,0.634216260099577,3.65709449105754,0.000255090363868382,0.00352980342946517
"IL4I1",28.710149270291,3.15424432859495,0.86272182812979,3.65615453990857,0.000256027043076358,0.00353575625660941
"SNAP47",66.0969530482454,1.15126934007194,0.31507606944166,3.65394091056193,0.000258245724175256,0.00355584497133621
"CCDC34",18.8705065089744,2.23391796108978,0.6115356479008,3.65296441631504,0.000259230166284022,0.00356588333168228
"MANF",256.579327009732,1.10205158272776,0.301803399357214,3.65155457186675,0.000260657694773699,0.00357495357016737
"IFNGR2",42.5008723456876,1.39079974418842,0.381017821887941,3.65022228434621,0.000262013464132962,0.00359002157627518
"VPS33A",19.7559003179997,1.56443854503851,0.428700649432838,3.64925629832432,0.000263000607537298,0.00359648822961386
"CCDC137",20.469777445909,2.03702767839736,0.558251361963221,3.64894349963372,0.000263321003867966,0.003597346238752
"ESCO2",21.5425068535524,2.52395308066909,0.693258136733248,3.6407118026229,0.000271885338967103,0.00371071662038973
"G6PD",146.431283179976,1.68516431760192,0.464346091602238,3.62911274172076,0.000284397022753669,0.00385509828319099
"NUP62",94.7580427542381,1.13183005301712,0.312087559213711,3.62664265076348,0.000287130224446789,0.00388837264182936
"SLC51B",14.1546323980846,4.0270781896353,1.11075276407222,3.62553965193056,0.000288358644341901,0.00390122421734653
"ADIPOR1",121.097682278974,1.13148326543567,0.312241562204741,3.62374328851755,0.000290369814980305,0.00392083496784818
"SYNGR2",187.437959423042,1.0604832932974,0.292989252729011,3.61952967018299,0.000295138970435388,0.00397753890465144
"STIL",16.6416838988392,2.05443715666364,0.567868022541263,3.61780743960514,0.000297109307573544,0.00400023158374332
"PRCC",91.8162865077125,1.25864650316117,0.348271490002383,3.61398087208504,0.00030153131699301,0.00404334879835933
"C1QTNF6",14.823571357149,2.12236012494679,0.587639604936768,3.61166964771744,0.000304231962559122,0.00406347779392267
